config,run_dir,diagnostic_only,quality_status,violation_status,policy,memory_budget_mib,epsilon,delta,mean_quality_loss,mean_quality_estimate,p50_quality_loss,p95_quality_loss,p99_quality_loss,cvar_quality_loss,violation_rate,worst_group_violation,delta_slack,safe_ratio,risk_upper_mean,pred_loss_mean,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_peak_memory_mib,p95_peak_memory_mib,mean_kv_cache_memory_mib,p95_kv_cache_memory_mib,fallback_ratio,exact_fallback_ratio,exact_action_ratio,lossy_action_ratio,candidate_safe_count,budget_hit_rate,restore_count,restore_time_ms,recompute_count,recompute_time_ms,queue_delay_ms,mean_global_resident_kv_mib,p95_global_resident_kv_mib,task_distribution,length_bucket_distribution,task_length_distribution,controller_overhead_ms,controller_qrp_ms,controller_cg_ms,controller_stc_ms,oracle_cost_ms,optimality_gap,audit_rate,audit_sample_count,action_distribution,experiment_type,backend_events_applicable,backend_semantics_status,backend_not_applicable_reason,session_reuse_evidence,global_resident_evolution,backend_event_evidence,policy_comparison_status
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,full_lru,4.962890625,0.05,0.05,,,,,,,,,,0.0,,,8013.607521729917,128.78622696734965,39556.90996280126,39556.90996280126,15194.84755859375,15364.46923828125,0.8203125,2.953125,0.0,0.0,1.0,0.0,,0.6,0.0,,2.0,139.27330099977553,0.0037914276123046874,0.8203125,2.953125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 5}",,True,validated,,True,True,True,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,static_best,4.962890625,0.05,0.05,,0.0,,,,,,,,1.0,0.0,0.0,8198.223159639165,138.60617415048182,40483.07523895055,40483.07523895055,15194.84755859375,15364.46923828125,0.8203125,2.953125,0.0,0.0,1.0,0.0,,0.6,0.0,,2.0,142.36789755523205,0.0,0.8203125,2.953125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 5}",,True,validated,,True,True,True,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,static_safe,4.962890625,0.05,0.05,,0.0,,,,,,,,1.0,0.0,0.0,8175.787200024724,129.63027320802212,40366.297040089965,40366.297040089965,15194.84755859375,15364.46923828125,0.8203125,2.953125,0.0,0.0,1.0,0.0,,0.6,0.0,,2.0,137.82862445805222,0.0,0.8203125,2.953125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 5}",,True,validated,,True,True,True,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,utility_dynamic,4.962890625,0.05,0.05,,0.0,,,,,,,,1.0,0.0,0.0,8136.064773992077,129.83054597862065,40174.76521971822,40174.76521971822,15194.84755859375,15364.46923828125,0.8203125,2.953125,1.0,1.0,1.0,0.0,1.0,0.6,0.0,,2.0,141.17393095511943,0.0,0.8203125,2.953125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 5}",,True,validated,,True,True,True,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,uncalibrated_dynamic,4.962890625,0.05,0.05,,0.0,,,,,,,,1.0,0.0,0.0,8076.073768245429,124.88879216834903,39911.309159008786,39911.309159008786,15194.84755859375,15364.46923828125,0.8203125,2.953125,1.0,1.0,1.0,0.0,1.0,0.6,0.0,,2.0,134.81871306430548,0.0,0.8203125,2.953125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 5}",,True,validated,,True,True,True,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,full_lru,31.5546875,0.05,0.05,,,,,,,,,,0.0,,,8189.819636809081,111.31601803936064,40511.0810310971,40511.0810310971,15096.021484375,15192.75048828125,7.8203125,13.9453125,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,7.8203125,13.9453125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 5}",,True,validated,,True,True,False,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,static_best,31.5546875,0.05,0.05,,0.0,,,,,,,,1.0,0.0,0.0,8181.391321423277,118.57447004877031,40442.88184807077,40442.88184807077,15096.021484375,15192.75048828125,7.8203125,13.9453125,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,7.8203125,13.9453125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 5}",,True,validated,,True,True,False,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,static_safe,31.5546875,0.05,0.05,,0.0,,,,,,,,1.0,0.0,0.0,42289.05422027409,40548.57567272708,44029.5327678211,44029.5327678211,15079.6845703125,15114.04443359375,1.32275390625,1.4970703125,0.0,0.0,0.0,1.0,,0.0,0.0,,1.0,44028.58852081746,0.0,1.058203125,1.4970703125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""kivi_2bit_residual32"": 5}",,True,validated,,True,True,True,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,utility_dynamic,31.5546875,0.05,0.05,,0.0,,,,,,,,1.0,0.0,0.0,40037.77616033206,42974.269106291234,45577.118937784806,45577.118937784806,15092.741373697916,15146.69482421875,1.6394856770833333,2.21142578125,0.2,0.2,0.2,0.8,6.6,0.0,0.0,,2.0,44274.834870327264,0.0,1.29541015625,2.21142578125,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 1, ""kivi_2bit_residual32"": 4}",,True,validated,,True,True,True,risk_evidence_insufficient
/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,True,risk_evidence_insufficient,risk_evidence_insufficient,uncalibrated_dynamic,31.5546875,0.05,0.05,,0.0,,,,,,,,1.0,0.0,0.0,42915.76346943217,43801.97817507759,44972.94164213538,44972.94164213538,15092.90087890625,15147.06396484375,1.8331705729166667,2.62841796875,0.2,0.2,0.2,0.8,6.6,0.0,0.0,,2.0,44386.56518747471,0.0,1.44443359375,2.62841796875,"{""chat"": 2, ""qa"": 3}","{""unknown"": 5}","{""chat/unknown"": 2, ""qa/unknown"": 3}",,,,,,,0.1,0.0,"{""full_gpu"": 1, ""kivi_4bit_residual32"": 4}",,True,validated,,True,True,True,risk_evidence_insufficient
