action_profile,audit_rate,candidate_safe_count,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,drift_state,epsilon,error,exact,fallback_reason,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,pred_loss,quality_loss,reason,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_memory_mib,risk_upper,safe,task,ttft_ms
full_gpu,,,,,,,,,,,True,,25.7578125,2977.309100329876,long,True,True,,False,,4567.34130859375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000158,8684.87890625,,,summary,2422.5024804472923
full_gpu,,,,,,,,,,,True,,24.171875,793.4721000492573,medium,True,True,,False,,4547.57568359375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000155,8684.87890625,,,summary,242.16540157794952
full_gpu,,,,,,,,,,,True,,66.828125,1115.2756959199905,long,True,True,,False,,5038.88037109375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000103,8684.87890625,,,qa_long_context,568.7702111899853
full_gpu,,,,,,,,,,,True,,5.46875,609.9758110940456,short,True,True,,False,,4335.15185546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000174,8684.87890625,,,summary,64.1537792980671
full_gpu,,,,,,,,,,,True,,37.515625,859.3037836253643,long,True,True,,False,,4699.13037109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000160,8684.87890625,,,summary,301.2070171535015
full_gpu,,,,,,,,,,,True,,25.046875,767.7456960082054,medium,True,True,,False,,4559.44287109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000156,8684.87890625,,,summary,216.07813611626625
full_gpu,,,,,,,,,,,True,,68.4140625,1087.123442441225,long,True,True,,False,,5055.84130859375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000104,8684.87890625,,,qa_long_context,540.7919175922871
full_gpu,,,,,,,,,,,True,,2.953125,601.6082540154457,short,True,True,,False,,4306.94287109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000194,8684.87890625,,,summary,55.78048154711723
full_gpu,,,,,,,,,,,True,,39.921875,840.8872745931149,long,True,True,,False,,4726.46044921875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000164,8684.87890625,,,summary,319.95386630296707
full_gpu,,,,,,,,,,,True,,20.8359375,732.474610209465,medium,True,True,,False,,4509.68701171875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000159,8684.87890625,,,summary,181.99771642684937
full_gpu,,,,,,,,,,,True,,70.8203125,3491.785429418087,long,True,True,,False,,5082.99267578125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000105,8643.84765625,,,qa_long_context,2931.1161637306213
full_gpu,,,,,,,,,,,True,,4.265625,620.5863021314144,short,True,True,,False,,4321.48583984375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000207,8643.84765625,,,summary,59.39149856567383
full_gpu,,,,,,,,,,,True,,37.2421875,861.1634634435177,long,True,True,,False,,4696.02490234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000172,8643.84765625,,,summary,300.5502112209797
full_gpu,,,,,,,,,,,True,,8.0390625,647.8137411177158,medium,True,True,,False,,4364.34521484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000161,8643.84765625,,,summary,91.04998037219048
full_gpu,,,,,,,,,,,True,,65.40625,1078.2711505889893,long,True,True,,False,,5023.70068359375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000106,8643.84765625,,,qa_long_context,525.4190154373646
full_gpu,,,,,,,,,,,True,,4.8125,613.4116165339947,short,True,True,,False,,4327.69873046875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000212,8643.84765625,,,summary,59.77209657430649
full_gpu,,,,,,,,,,,True,,28.2734375,787.0230488479137,long,True,True,,False,,4595.28271484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000173,8643.84765625,,,summary,219.8633849620819
full_gpu,,,,,,,,,,,True,,22.9140625,765.6166590750217,medium,True,True,,False,,4533.64697265625,False,full_lru,,0.0,full precision exact profile,,,,xsum_000162,8643.84765625,,,summary,212.4229334294796
full_gpu,,,,,,,,,,,True,,66.390625,1074.9210231006145,long,True,True,,False,,5034.30029296875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000107,8643.84765625,,,qa_long_context,535.7888862490654
full_gpu,,,,,,,,,,,True,,6.671875,633.8091678917408,short,True,True,,False,,4348.81591796875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000233,8643.84765625,,,summary,71.31573930382729
full_gpu,,,,,,,,,,,True,,39.703125,3127.443738281727,long,True,True,,False,,4723.97607421875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000175,8641.81640625,,,summary,2575.989920645952
full_gpu,,,,,,,,,,,True,,9.953125,624.132115393877,medium,True,True,,False,,4386.78662109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000163,8641.81640625,,,summary,97.48055785894394
full_gpu,,,,,,,,,,,True,,67.8125,1055.6342862546444,long,True,True,,False,,5050.08642578125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000108,8641.81640625,,,qa_long_context,539.7560186684132
full_gpu,,,,,,,,,,,True,,5.03125,580.7608515024185,short,True,True,,False,,4330.18310546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000244,8641.81640625,,,summary,62.325477600097656
full_gpu,,,,,,,,,,,True,,48.8359375,889.7165954113007,long,True,True,,False,,4827.70263671875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000176,8641.81640625,,,summary,365.3192110359669
full_gpu,,,,,,,,,,,True,,7.7109375,582.7268399298191,medium,True,True,,False,,4360.61669921875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000165,8641.81640625,,,summary,71.69574871659279
full_gpu,,,,,,,,,,,True,,66.5,1086.1122235655785,long,True,True,,False,,5035.48486328125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000109,8641.81640625,,,qa_long_context,534.424502402544
full_gpu,,,,,,,,,,,True,,4.921875,602.3860946297646,short,True,True,,False,,4328.94091796875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000250,8641.81640625,,,summary,63.80292400717735
full_gpu,,,,,,,,,,,True,,43.640625,886.5411840379238,long,True,True,,False,,4769.33740234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000177,8641.81640625,,,summary,364.4365109503269
full_gpu,,,,,,,,,,,True,,24.1171875,732.2032935917377,medium,True,True,,False,,4546.95458984375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000166,8641.81640625,,,summary,215.527031570673
full_gpu,,,,,,,,,,,True,,68.7421875,3359.5826774835587,long,True,True,,False,,5060.31982421875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000110,8683.84375,,,qa_long_context,2809.0418465435505
full_gpu,,,,,,,,,,,True,,5.359375,605.2045188844204,short,True,True,,False,,4333.90966796875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000257,8683.84375,,,summary,66.03869050741196
full_gpu,,,,,,,,,,,True,,30.3515625,801.7465323209763,long,True,True,,False,,4618.36669921875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000178,8683.84375,,,summary,261.2787336111069
full_gpu,,,,,,,,,,,True,,15.421875,690.0615133345127,medium,True,True,,False,,4449.53271484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000168,8683.84375,,,summary,166.21239855885506
full_gpu,,,,,,,,,,,True,,64.203125,1080.1569819450378,long,True,True,,False,,5009.62646484375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000111,8683.84375,,,qa_long_context,544.2492589354515
full_gpu,,,,,,,,,,,True,,6.125,615.3764612972736,short,True,True,,False,,4342.60498046875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000268,8683.84375,,,summary,66.7857863008976
full_gpu,,,,,,,,,,,True,,53.1015625,966.6874967515469,long,True,True,,False,,4876.14990234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000179,8683.84375,,,summary,417.40965098142624
full_gpu,,,,,,,,,,,True,,15.9140625,699.9669149518013,medium,True,True,,False,,4454.99951171875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000169,8683.84375,,,summary,153.31197530031204
full_gpu,,,,,,,,,,,True,,64.3125,1042.683906853199,long,True,True,,False,,5010.80810546875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000112,8683.84375,,,qa_long_context,505.8596208691597
full_gpu,,,,,,,,,,,True,,4.7578125,604.6860627830029,short,True,True,,False,,4327.07763671875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000271,8683.84375,,,summary,60.49825996160507
full_gpu,,,,,,,,,,,True,,76.671875,3472.768571227789,long,True,True,,False,,5145.96728515625,False,full_lru,,0.0,full precision exact profile,,,,xsum_000180,8694.09765625,,,summary,2931.4374700188637
full_gpu,,,,,,,,,,,True,,14.65625,643.3231420814991,medium,True,True,,False,,4440.92041015625,False,full_lru,,0.0,full precision exact profile,,,,xsum_000170,8694.09765625,,,summary,118.64021420478821
full_gpu,,,,,,,,,,,True,,64.75,1022.6424224674702,long,True,True,,False,,5015.15087890625,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000113,8694.09765625,,,qa_long_context,508.13349708914757
full_gpu,,,,,,,,,,,True,,5.3046875,615.778461098671,short,True,True,,False,,4333.28857421875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000278,8694.09765625,,,summary,63.58156353235245
full_gpu,,,,,,,,,,,True,,28.875,791.5799580514431,long,True,True,,False,,4601.96630859375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000183,8694.09765625,,,summary,243.72415617108345
full_gpu,,,,,,,,,,,True,,22.96875,757.6488964259624,medium,True,True,,False,,4533.91162109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000171,8694.09765625,,,summary,210.43579652905464
full_gpu,,,,,,,,,,,True,,72.625,1113.1531894207,long,True,True,,False,,5101.89013671875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000114,8694.09765625,,,qa_long_context,592.1670161187649
full_gpu,,,,,,,,,,,True,,5.140625,581.4928002655506,short,True,True,,False,,4331.42529296875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000281,8694.09765625,,,summary,62.654048204422
full_gpu,,,,,,,,,,,True,,31.0625,768.9102701842785,long,True,True,,False,,4626.26318359375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000187,8694.09765625,,,summary,249.14990365505219
full_gpu,,,,,,,,,,,True,,16.84375,680.1443286240101,medium,True,True,,False,,4465.21923828125,False,full_lru,,0.0,full precision exact profile,,,,xsum_000181,8694.09765625,,,summary,164.1421616077423
full_gpu,,,,,,,,,,,True,,71.6953125,3472.345754504204,long,True,True,,False,,5092.18505859375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000115,8673.6015625,,,qa_long_context,2897.8527151048183
full_gpu,,,,,,,,,,,True,,3.4453125,604.1497848927975,short,True,True,,False,,4312.39208984375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000290,8673.6015625,,,summary,57.040490210056305
full_gpu,,,,,,,,,,,True,,40.90625,864.2456904053688,long,True,True,,False,,4738.62255859375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000188,8673.6015625,,,summary,309.2135526239872
full_gpu,,,,,,,,,,,True,,13.3984375,647.5662365555763,medium,True,True,,False,,4427.05615234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000182,8673.6015625,,,summary,125.77075511217117
full_gpu,,,,,,,,,,,True,,61.0859375,1044.4009229540825,long,True,True,,False,,4975.85888671875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000116,8673.6015625,,,qa_long_context,498.0209097266197
full_gpu,,,,,,,,,,,True,,4.7578125,596.215758472681,short,True,True,,False,,4327.07763671875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000297,8673.6015625,,,summary,61.05278804898262
full_gpu,,,,,,,,,,,True,,28.4921875,770.4892531037331,long,True,True,,False,,4597.71240234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000189,8673.6015625,,,summary,231.31144046783447
full_gpu,,,,,,,,,,,True,,15.4765625,705.2654698491096,medium,True,True,,False,,4450.14013671875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000184,8673.6015625,,,summary,159.45669263601303
full_gpu,,,,,,,,,,,True,,72.625,1129.5876987278461,long,True,True,,False,,5102.23291015625,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000117,8673.6015625,,,qa_long_context,593.280766159296
full_gpu,,,,,,,,,,,True,,35.109375,781.0109555721283,long,True,True,,False,,4671.80029296875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000190,8673.6015625,,,summary,270.8525322377682
full_gpu,,,,,,,,,,,True,,24.6640625,3136.9582563638687,medium,True,True,,False,,4553.16552734375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000185,8673.56640625,,,summary,2592.3719108104706
full_gpu,,,,,,,,,,,True,,66.609375,1097.8826433420181,long,True,True,,False,,5036.47607421875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000118,8673.56640625,,,qa_long_context,577.1550461649895
full_gpu,,,,,,,,,,,True,,58.734375,998.2290230691433,long,True,True,,False,,4950.19091796875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000191,8673.56640625,,,summary,458.00861716270447
full_gpu,,,,,,,,,,,True,,9.7890625,643.1606635451317,medium,True,True,,False,,4384.96435546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000186,8673.56640625,,,summary,90.84312245249748
full_gpu,,,,,,,,,,,True,,63.328125,1024.3997164070606,long,True,True,,False,,5000.80029296875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000119,8673.56640625,,,qa_long_context,473.55787456035614
full_gpu,,,,,,,,,,,True,,43.640625,939.5456723868847,long,True,True,,False,,4769.33740234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000195,8673.56640625,,,summary,369.81650069355965
full_gpu,,,,,,,,,,,True,,18.7578125,737.1601983904839,medium,True,True,,False,,4486.58740234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000192,8673.56640625,,,summary,177.51288414001465
full_gpu,,,,,,,,,,,True,,67.8125,1140.488963574171,long,True,True,,False,,5049.13037109375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000120,8673.56640625,,,qa_long_context,568.7293261289597
full_gpu,,,,,,,,,,,True,,26.25,771.3506035506725,long,True,True,,False,,4572.80810546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000196,8673.56640625,,,summary,212.79794722795486
full_gpu,,,,,,,,,,,True,,17.828125,711.4316783845425,medium,True,True,,False,,4476.25927734375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000193,8673.56640625,,,summary,159.38352420926094
full_gpu,,,,,,,,,,,True,,68.8515625,3324.6900625526905,long,True,True,,False,,5062.52392578125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000121,8696.8359375,,,qa_long_context,2807.068020105362
full_gpu,,,,,,,,,,,True,,26.90625,758.0929175019264,long,True,True,,False,,4579.46826171875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000198,8696.8359375,,,summary,227.3942232131958
full_gpu,,,,,,,,,,,True,,20.015625,723.5546819865704,medium,True,True,,False,,4500.55810546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000197,8696.8359375,,,summary,174.32807385921478
full_gpu,,,,,,,,,,,True,,71.859375,1171.1141802370548,long,True,True,,False,,5094.54736328125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000122,8696.8359375,,,qa_long_context,633.1164054572582
full_gpu,,,,,,,,,,,True,,57.4765625,965.567346662283,long,True,True,,False,,4935.88330078125,False,full_lru,,0.0,full precision exact profile,,,,xsum_000200,8696.8359375,,,summary,453.6099322140217
full_gpu,,,,,,,,,,,True,,19.578125,677.619356662035,medium,True,True,,False,,4495.69873046875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000199,8696.8359375,,,summary,160.204716026783
full_gpu,,,,,,,,,,,True,,75.03125,1095.8323180675507,long,True,True,,False,,5129.28759765625,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000123,8696.8359375,,,qa_long_context,579.0714733302593
full_gpu,,,,,,,,,,,True,,32.1015625,815.5166916549206,long,True,True,,False,,4637.80419921875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000201,8696.8359375,,,summary,254.11568582057953
full_gpu,,,,,,,,,,,True,,12.3046875,719.8448143899441,medium,True,True,,False,,4412.90771484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000203,8696.8359375,,,summary,118.20788308978081
full_gpu,,,,,,,,,,,True,,71.1484375,1153.0010923743248,long,True,True,,False,,5086.48974609375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000124,8696.8359375,,,qa_long_context,623.530700802803
full_gpu,,,,,,,,,,,True,,41.234375,3142.5482034683228,long,True,True,,False,,4742.30810546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000202,8676.2890625,,,summary,2602.270480245352
full_gpu,,,,,,,,,,,True,,15.3671875,717.5908051431179,medium,True,True,,False,,4448.92529296875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000204,8676.2890625,,,summary,163.27695921063423
full_gpu,,,,,,,,,,,True,,76.2890625,1157.4036963284016,long,True,True,,False,,5141.78271484375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000125,8676.2890625,,,qa_long_context,607.5376011431217
full_gpu,,,,,,,,,,,True,,55.5625,980.5042967200279,long,True,True,,False,,4904.10107421875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000208,8676.2890625,,,summary,424.972839653492
full_gpu,,,,,,,,,,,True,,20.3984375,731.3006334006786,medium,True,True,,False,,4504.81005859375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000205,8676.2890625,,,summary,169.09610852599144
full_gpu,,,,,,,,,,,True,,61.140625,1034.9588878452778,long,True,True,,False,,4977.00341796875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000126,8676.2890625,,,qa_long_context,484.8606698215008
full_gpu,,,,,,,,,,,True,,58.515625,1025.6130993366241,long,True,True,,False,,4948.59521484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000210,8676.2890625,,,summary,456.3089534640312
full_gpu,,,,,,,,,,,True,,16.734375,724.4978435337543,medium,True,True,,False,,4464.11083984375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000206,8676.2890625,,,summary,155.339103192091
full_gpu,,,,,,,,,,,True,,66.5546875,1055.8603554964066,long,True,True,,False,,5035.59326171875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000127,8676.2890625,,,qa_long_context,512.1309123933315
full_gpu,,,,,,,,,,,True,,67.484375,1091.314673423767,long,True,True,,False,,5045.65576171875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000213,8676.2890625,,,summary,516.9105120003223
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,14.493896484375,4084.792036563158,long,True,True,,False,,5059.09716796875,True,static_best,0.034327253318481396,0.0,static_best,,,,longbench_qasper_000100,8644.07421875,0.31021818256467387,False,qa_long_context,3083.8904716074467
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,1.317626953125,1095.1232314109802,short,True,True,,False,,4353.84130859375,True,static_best,0.054635138024969616,0.0,static_best,,,,xsum_000150,8644.07421875,0.27259518599360816,False,summary,103.1678058207035
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,6.69793701171875,1373.2349798083305,long,True,True,,False,,4644.0,True,static_best,0.02506212482891842,0.009266409266409315,static_best,,,,xsum_000151,8644.07421875,0.15139722448311707,False,summary,359.396331012249
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,3.952880859375,1197.0868073403835,medium,True,True,,False,,4494.888671875,True,static_best,0.06678381476459436,0.0,static_best,,,,xsum_000152,8644.07421875,0.23344537775380944,False,summary,201.05813443660736
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,12.62725830078125,1713.757824152708,long,True,True,,False,,4963.50341796875,True,static_best,0.034327253318481396,0.0,static_best,,,,longbench_qasper_000101,8644.07421875,0.31021818256467387,False,qa_long_context,725.5176045000553
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,0.87841796875,1095.7144312560558,short,True,True,,False,,4332.26904296875,True,static_best,0.054635138024969616,0.14830214830214827,static_best,,,,xsum_000157,8644.07421875,0.27259518599360816,False,summary,96.2059386074543
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,6.3685302734375,1369.46065351367,long,True,True,,False,,4624.06591796875,True,static_best,0.02506212482891842,0.0,static_best,,,,xsum_000153,8644.07421875,0.15139722448311707,False,summary,353.8595512509346
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,1.42742919921875,1176.2307807803154,medium,True,True,,False,,4363.73193359375,True,static_best,0.06678381476459436,0.024242424242424176,static_best,,,,xsum_000154,8644.07421875,0.23344537775380944,False,summary,121.93682789802551
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,13.615478515625,1816.8843612074852,long,True,True,,False,,5012.6201171875,True,static_best,0.034327253318481396,0.0,static_best,,,,longbench_qasper_000102,8644.07421875,0.31021818256467387,False,qa_long_context,768.7794007360935
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,0.87841796875,1110.877700150013,short,True,True,,False,,4330.52880859375,True,static_best,0.054635138024969616,0.23076923076923084,static_best,,,,xsum_000167,8644.07421875,0.27259518599360816,False,summary,99.23326969146729
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,4.94110107421875,3608.372949063778,long,True,True,,False,,4550.05419921875,True,static_best,0.02506212482891842,0.0,static_best,,,,xsum_000158,8686.24609375,0.15139722448311707,False,summary,2586.8717171251774
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,4.6116943359375,1282.544605433941,medium,True,True,,False,,4533.01904296875,True,static_best,0.06678381476459436,0.0,static_best,,,,xsum_000155,8686.24609375,0.23344537775380944,False,summary,284.90470349788666
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,13.17626953125,1737.5079691410065,long,True,True,,False,,4992.068359375,True,static_best,0.034327253318481396,0.0,static_best,,,,longbench_qasper_000103,8686.24609375,0.31021818256467387,False,qa_long_context,713.9035649597645
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,0.87841796875,1081.521064043045,short,True,True,,False,,4332.84912109375,True,static_best,0.054635138024969616,0.0,static_best,,,,xsum_000174,8686.24609375,0.27259518599360816,False,summary,97.67308086156845
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,7.35675048828125,1438.2378719747066,long,True,True,,False,,4676.3359375,True,static_best,0.02506212482891842,0.007352941176470562,static_best,,,,xsum_000160,8686.24609375,0.15139722448311707,False,summary,415.4515191912651
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,4.831298828125,1244.2372255027294,medium,True,True,,False,,4542.44091796875,True,static_best,0.06678381476459436,0.11363636363636354,static_best,,,,xsum_000156,8686.24609375,0.23344537775380944,False,summary,266.1205641925335
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,13.50567626953125,1701.158992946148,long,True,True,,False,,5009.6767578125,True,static_best,0.034327253318481396,0.0,static_best,,,,longbench_qasper_000104,8686.24609375,0.31021818256467387,False,qa_long_context,724.9347604811192
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,0.32940673828125,1046.0361242294312,short,True,True,,False,,4306.02685546875,True,static_best,0.054635138024969616,0.13793103448275856,static_best,,,,xsum_000194,8686.24609375,0.27259518599360816,False,summary,88.64868804812431
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,7.79595947265625,1437.6462511718273,long,True,True,,False,,4702.14306640625,True,static_best,0.02506212482891842,0.0,static_best,,,,xsum_000164,8686.24609375,0.15139722448311707,False,summary,422.10646718740463
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,3.952880859375,1177.7488104999065,medium,True,True,,False,,4497.208984375,True,static_best,0.06678381476459436,0.0,static_best,,,,xsum_000159,8686.24609375,0.23344537775380944,False,summary,215.34408256411552
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,14.0546875,4055.183842778206,long,True,True,,False,,5035.41845703125,True,static_best,0.034327253318481396,0.0,static_best,,,,longbench_qasper_000105,8640.20703125,0.31021818256467387,False,qa_long_context,3001.1728778481483
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,0.6588134765625,1110.045988112688,short,True,True,,False,,4320.03076171875,True,static_best,0.054635138024969616,0.05555555555555558,static_best,,,,xsum_000207,8640.20703125,0.27259518599360816,False,summary,93.42262893915176
h2o_heavy10_recent10,,,,,,,0.1,,0.05,,False,calibrated unsafe,7.2469482421875,1456.0462646186352,long,True,True,,False,,4673.365234375,True,static_best,0.02506212482891842,0.0,static_best,,,,xsum_000172,8640.20703125,0.15139722448311707,False,summary,405.5040553212166
