section,name,ok,error,diagnostic_output,failures,config,run_dir,visual_outputs,visual_error,profile_rows,policy_rows,epsilon,delta,memory_budget_mib,count,ok_count,measured_count,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_peak_memory_mib,p95_peak_memory_mib,mean_kv_cache_memory_mib,p95_kv_cache_memory_mib,mean_quality_loss,p50_quality_loss,p95_quality_loss,p99_quality_loss,cvar_quality_loss,violation_rate,delta_slack,worst_group_violation,safe_ratio,fallback_ratio,exact_fallback_ratio,exact_action_ratio,lossy_action_ratio,unique_action_count,identical_to_full_lru,unsafe_action_count,candidate_safe_count,action_distribution,has_h0_tail_metrics,has_h1_coverage_metrics,has_h2_lite_benefit_metrics,deployable_baseline_names,audit_rate,backend_distribution,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,drift_state,optimality_gap,oracle,oracle_cost_ms,placeholder,pred_loss_mean,primary_metric_distribution,risk_upper_mean,target_delta,violation_rate_eps0p05,violation_rate_eps0p1
experiment,pilot-smoke-measured,True,,,,configs/pilot.yaml,out/20260806_092355_pilot,"[""out/20260806_092355_pilot/policy_tables/summary_policy_p95_ttft.png"", ""out/20260806_092355_pilot/policy_tables/summary_policy_kv_memory.png"", ""out/20260806_092355_pilot/policy_tables/summary_policy_quality_loss.png"", ""out/20260806_092355_pilot/policy_tables/summary_policy_violation_rate.png""]",,1600,5600,0.1,0.1,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,"[""full_lru"", ""static_best"", ""static_safe"", ""tailguard"", ""utility_dynamic"", ""uncalibrated_dynamic""]",,,,,,,,,,,,,,,,,
profile,full_gpu,True,,,,configs/pilot.yaml,,,,,,0.1,0.1,5000.0,200.0,200.0,200.0,547.1541768312454,,2741.390436887741,2917.1243645250797,4711.336318359375,5121.31005859375,38.3641015625,74.3203125,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,"{""transformers"": 200}",,,,,,,,,,,"{""f1"": 55, ""rouge_l"": 145}",,,0.0,0.0
profile,kivi_4bit_residual32,True,,,,configs/pilot.yaml,,,,,,0.1,0.1,5000.0,200.0,200.0,200.0,801.8486149609089,,4246.983099728823,4498.383231461048,4685.015886230469,5069.26806640625,12.907574462890626,24.108642578125,0.01141600633042442,,0.07326007326007322,0.14671814671814676,0.12911717327438427,,,,,,,,,,,,,,,,,,,"{""qwen2_kivi"": 200}",,,,,,,,,,,"{""f1"": 55, ""rouge_l"": 145}",,,0.105,0.035
profile,kivi_4bit_residual64,True,,,,configs/pilot.yaml,,,,,,0.1,0.1,5000.0,200.0,200.0,200.0,789.5876485295594,,4348.021436482668,4461.613234132528,4685.067744140625,5069.41845703125,13.817437744140625,25.052001953125,0.010904956943794538,,0.06401137980085347,0.14671814671814676,0.12827638295990973,,,,,,,,,,,,,,,,,,,"{""qwen2_kivi"": 200}",,,,,,,,,,,"{""f1"": 55, ""rouge_l"": 145}",,,0.1,0.035
profile,kivi_2bit_residual32,True,,,,configs/pilot.yaml,,,,,,0.1,0.1,5000.0,200.0,200.0,200.0,802.7309710532427,,4298.284474760294,4537.421103566885,4683.8817211914065,5066.99853515625,8.279114990234374,14.979248046875,0.02723486891648738,,0.13633520950594125,0.2753623188405797,0.207241971158483,,,,,,,,,,,,,,,,,,,"{""qwen2_kivi"": 200}",,,,,,,,,,,"{""f1"": 55, ""rouge_l"": 145}",,,0.23,0.095
profile,kivi_2bit_residual64,True,,,,configs/pilot.yaml,,,,,,0.1,0.1,5000.0,200.0,200.0,200.0,792.8123291954398,,4393.432568758726,4538.325294852257,4683.972915039062,5067.17626953125,9.354407958984375,16.10546875,0.024126778259440127,,0.1214539007092198,0.2753623188405797,0.19729281386890019,,,,,,,,,,,,,,,,,,,"{""qwen2_kivi"": 200}",,,,,,,,,,,"{""f1"": 55, ""rouge_l"": 145}",,,0.2,0.08
profile,h2o_heavy10_recent10,True,,,,configs/pilot.yaml,,,,,,0.1,0.1,5000.0,200.0,200.0,200.0,653.5406208783388,,2955.2577324211597,3154.2567126452923,4686.182761230469,5073.1845703125,7.487964172363281,14.7135009765625,0.0361681304680523,,0.18571428571428572,0.26074074074074083,0.2436761140309058,,,,,,,,,,,,,,,,,,,"{""qwen2_h2o"": 200}",,,,,,,,,,,"{""f1"": 55, ""rouge_l"": 145}",,,0.28,0.145
profile,h2o_heavy15_recent15,True,,,,configs/pilot.yaml,,,,,,0.1,0.1,5000.0,200.0,200.0,200.0,653.8462355919182,,2972.285248339176,3177.3382611572742,4688.216188964844,5077.455078125,11.254730224609375,22.07025146484375,0.034632257329543406,,0.15669515669515677,0.26074074074074083,0.21619592514792393,,,,,,,,,,,,,,,,,,,"{""qwen2_h2o"": 200}",,,,,,,,,,,"{""f1"": 55, ""rouge_l"": 145}",,,0.29,0.14
profile,h2o_heavy20_recent20,True,,,,configs/pilot.yaml,,,,,,0.1,0.1,5000.0,200.0,200.0,200.0,648.1705665774643,,2927.917893975973,3086.574997752905,4690.992312011719,5081.994140625,15.031927490234375,29.427001953125,0.023310594313196438,,0.13633520950594125,0.23751023751023748,0.1858927763292389,,,,,,,,,,,,,,,,,,,"{""qwen2_h2o"": 200}",,,,,,,,,,,"{""f1"": 55, ""rouge_l"": 145}",,,0.2,0.085
policy,full_lru,True,,,,configs/pilot.yaml,,,,,,0.05,0.05,4900.0,100.0,100.0,,530.5299562960863,261.2787336111069,2807.068020105362,2931.1161637306213,4686.205556640625,5101.89013671875,36.1615625,72.625,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,0.0,,"{""full_gpu"": 100}",,,,,,,,,,,,,False,,False,,,,0.05,,
