action_profile,active_session_count,audit_rate,audit_selected,backend_budget_hit,backend_name,budget_hit,candidate_safe_count,config,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,diagnostic_only,drift_state,epsilon,error,evicted_kv_mib,exact,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,observed_quality_loss,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,policy_budget_filtered,pred_loss,predicted_quality_loss,primary_profile,quality_estimate,quality_loss,quality_status,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,run_dir,safe,safety_reason,session_id,task,ttft_ms,turn_index,violation_status
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,,True,,,,0,True,,12.755859375,1.75,1.75,1.75,1.75,40523.64412713051,unknown,True,,True,,False,,15060.15478515625,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.024001121520996094,full precision exact profile,0.0,,,,hybrid-session-004-turn-0,1.75,0.0,1.75,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,,,hybrid-session-004,chat,39097.81627817266,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,,True,,,,0,True,,12.755859375,4.9765625,4.9765625,4.9765625,3.2265625,1558.698985958472,unknown,True,,True,,False,,15103.74755859375,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-004-turn-1,4.9765625,1.75,4.9765625,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,,,hybrid-session-004,chat,112.27929289452732,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,,True,,,,0,True,,12.755859375,10.9375,10.9375,10.9375,5.9609375,1539.6393549162894,unknown,True,,True,,False,,15184.28857421875,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-004-turn-2,10.9375,4.9765625,10.9375,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,,,hybrid-session-004,qa,115.7130659557879,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,,True,,,,13.3984375,True,,12.755859375,0.0,0.0,13.3984375,2.4609375,1552.5969150476158,unknown,True,,True,,False,,15094.80029296875,False,full_lru,True,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-004-turn-3,0.0,10.9375,0.0,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,,,hybrid-session-004,qa,112.24928800947964,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,,True,,,,14.7109375,True,,12.755859375,0.0,0.0,14.7109375,14.7109375,1590.4193320311606,unknown,True,,True,,False,,15424.90673828125,False,full_lru,True,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,152.74835494346917,,,,hybrid-session-004-turn-4,0.0,0.0,0.0,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,,,hybrid-session-004,qa,153.6103228572756,4,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,0.05,True,,0.05,,0,True,,12.755859375,1.75,1.75,1.75,1.75,43021.395427942276,unknown,True,,True,,False,,15060.15478515625,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-0,1.75,0.0,1.75,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,True,exact fallback,hybrid-session-004,chat,41586.99562989548,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,0.05,True,,0.05,,0,True,,12.755859375,4.9765625,4.9765625,4.9765625,3.2265625,1567.3881289549172,unknown,True,,True,,False,,15103.74755859375,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-1,4.9765625,1.75,4.9765625,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,True,exact fallback,hybrid-session-004,chat,119.60474704392254,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,0.05,True,,0.05,,0,True,,12.755859375,10.9375,10.9375,10.9375,5.9609375,1567.61957379058,unknown,True,,True,,False,,15184.28857421875,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-2,10.9375,4.9765625,10.9375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,True,exact fallback,hybrid-session-004,qa,116.57222686335444,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,0.05,True,,0.05,,13.3984375,True,,12.755859375,0.0,0.0,13.3984375,2.4609375,1549.639753997326,unknown,True,,True,,False,,15094.80029296875,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-3,0.0,10.9375,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,True,exact fallback,hybrid-session-004,qa,101.16216097958386,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch002.yaml,,,,,0.05,True,,0.05,,14.7109375,True,,12.755859375,0.0,0.0,14.7109375,14.7109375,1621.5773560106754,unknown,True,,True,,False,,15424.90673828125,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,160.09936202317476,,,,hybrid-session-004-turn-4,0.0,0.0,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch002,True,exact fallback,hybrid-session-004,qa,160.94426810741425,4,risk_evidence_insufficient
