policy,memory_budget_mib,epsilon,delta,session_id,count,p95_ttft_ms,mean_ttft_ms,p95_quality_loss,mean_quality_loss,mean_kv_cache_memory_mib,violation_rate
static_safe,469.602,0.05,0.05,hybrid-session-013,5.0,201.85930002480745,148.34886160679162,,,4.31416015625,
static_safe,469.602,0.05,0.05,hybrid-session-016,5.0,220.02570889890194,156.70461719855666,,,4.489501953125,
static_safe,469.602,0.05,0.05,hybrid-session-020,5.0,203.09504494071007,152.88428757339716,,,4.488818359375,
static_safe,469.602,0.05,0.05,hybrid-session-021,5.0,202.113603008911,159.452656051144,,,4.70380859375,
static_safe,469.602,0.05,0.05,hybrid-session-025,5.0,179.43229502998292,135.08503739722073,,,4.422509765625,
static_safe,469.602,0.05,0.05,hybrid-session-026,5.0,191.04144792072475,151.89519254490733,,,4.79677734375,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-002,5.0,3662.400846835226,886.32513419725,,,4.37294921875,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-003,5.0,218.98084692656994,165.43353707529604,,,4.161376953125,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-004,5.0,231.95924889296293,189.38746894709766,,,4.558544921875,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-005,5.0,231.06224299408495,174.01537937112153,,,4.332958984375,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-006,5.0,231.8093148060143,184.8305271472782,,,5.06337890625,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-009,5.0,204.66698915697634,158.13674344681203,,,4.217431640625,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-010,5.0,210.81621013581753,166.99062706902623,,,4.413623046875,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-013,5.0,230.02106812782586,171.44442298449576,,,4.31416015625,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-016,5.0,235.3160970378667,170.41604965925217,,,4.489501953125,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-020,5.0,202.61675911024213,164.27825521677732,,,4.488818359375,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-021,5.0,213.9525250531733,182.6061570085585,,,4.70380859375,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-025,5.0,202.797758160159,158.21107444353402,,,4.422509765625,
uncalibrated_dynamic,469.602,0.05,0.05,hybrid-session-026,5.0,227.4013499263674,185.9940209891647,,,4.79677734375,
utility_dynamic,469.602,0.05,0.05,hybrid-session-002,5.0,3842.439425876364,917.115417169407,,,3.55400390625,
utility_dynamic,469.602,0.05,0.05,hybrid-session-003,5.0,212.5664670020342,168.73884126544,,,3.472998046875,
utility_dynamic,469.602,0.05,0.05,hybrid-session-004,5.0,228.96533412858844,183.68766885250807,,,3.715673828125,
utility_dynamic,469.602,0.05,0.05,hybrid-session-005,5.0,224.72232510335743,171.49624577723444,,,3.514697265625,
utility_dynamic,469.602,0.05,0.05,hybrid-session-006,5.0,239.92045782506466,190.59033314697444,,,4.05576171875,
utility_dynamic,469.602,0.05,0.05,hybrid-session-009,5.0,204.4163621030748,163.48903286270797,,,3.537255859375,
utility_dynamic,469.602,0.05,0.05,hybrid-session-010,5.0,205.3007478825748,163.7085739057511,,,3.707470703125,
utility_dynamic,469.602,0.05,0.05,hybrid-session-013,5.0,207.78882107697427,161.56473262235522,,,3.62373046875,
utility_dynamic,469.602,0.05,0.05,hybrid-session-016,5.0,230.02282693050802,170.35975507460535,,,3.7078125,
utility_dynamic,469.602,0.05,0.05,hybrid-session-020,5.0,224.6872060932219,169.12404797039926,,,3.665087890625,
utility_dynamic,469.602,0.05,0.05,hybrid-session-021,5.0,228.52121503092349,175.4885156173259,,,3.85751953125,
utility_dynamic,469.602,0.05,0.05,hybrid-session-025,5.0,206.57235896214843,162.45936760678887,,,3.725927734375,
utility_dynamic,469.602,0.05,0.05,hybrid-session-026,5.0,233.37339609861374,183.10716641135514,,,3.93955078125,
