action_profile,audit_rate,backend_name,budget_hit,candidate_safe_count,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,drift_state,epsilon,error,evicted_kv_mib,exact,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,pred_loss,quality_loss,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,safe,session_id,task,ttft_ms,turn_index
full_gpu,,measured_replay,True,,,,,,,,,,8673.21484375,True,,2500.0,2500.0,0.0,,,11282.689032560587,long,True,True,,False,,4653.16748046875,False,full_lru,,0.0,1300.9822265625,full precision exact profile,0.0,,,,session_041_turn_003,0.0,0.0,0.0,9097.0318359375,,,session_041,chat,10716.460598117113,3
full_gpu,,measured_replay,True,,,,,,,,,,8645.08984375,True,,2500.0,2500.0,0.0,,,1840.096202325821,short,True,True,,False,,4293.01708984375,False,full_lru,,0.0,1296.7634765625,full precision exact profile,0.0,,,,session_042_turn_000,0.0,0.0,0.0,0.0,,,session_042,chat,1333.9478938102723,0
full_gpu,,measured_replay,True,,,,,,,,,,8673.21484375,True,,2500.0,2500.0,0.0,,,5014.832605659962,medium,True,True,,False,,4429.48583984375,False,full_lru,,0.0,1300.9822265625,full precision exact profile,0.0,,,,session_042_turn_001,0.0,0.0,0.0,3025.7814453124997,,,session_042,chat,4448.50933650136,1
full_gpu,,measured_replay,True,,,,,,,,,,8673.21484375,True,,2500.0,2500.0,0.0,,,8290.916598635911,long,True,True,,False,,4715.27880859375,False,full_lru,,0.0,1300.9822265625,full precision exact profile,0.0,,,,session_042_turn_002,0.0,0.0,0.0,6061.406640624999,,,session_042,chat,7716.962388950586,2
full_gpu,,measured_replay,True,,,,,,,,,,8673.21484375,True,,2500.0,2500.0,0.0,,,1915.0461637794972,short,True,True,,False,,4290.59521484375,False,full_lru,,0.0,1300.9822265625,full precision exact profile,0.0,,,,session_043_turn_000,0.0,0.0,0.0,0.0,,,session_043,chat,1342.0258061408997,0
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,4970.447882550954,medium,True,True,,False,,4386.17919921875,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_043_turn_001,0.0,0.0,0.0,3035.6251953124997,,,session_043,chat,4438.116974669694,1
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,8076.860537040233,medium,True,True,,False,,4485.97998046875,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_043_turn_002,0.0,0.0,0.0,6079.695507812499,,,session_043,chat,7563.862239229678,2
full_gpu,,measured_replay,True,,,,,,,,,,8673.21484375,True,,2500.0,2500.0,0.0,,,11325.600689828396,long,True,True,,False,,4681.11865234375,False,full_lru,,0.0,1300.9822265625,full precision exact profile,0.0,,,,session_043_turn_003,0.0,0.0,0.0,9123.7658203125,,,session_043,chat,10744.075062304735,3
full_gpu,,measured_replay,True,,,,,,,,,,8673.21484375,True,,2500.0,2500.0,0.0,,,1918.1873695373536,short,True,True,,False,,4293.62255859375,False,full_lru,,0.0,1300.9822265625,full precision exact profile,0.0,,,,session_044_turn_000,0.0,0.0,0.0,0.0,,,session_044,chat,1352.7620667040349,0
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,5032.0821250855915,medium,True,True,,False,,4511.24462890625,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_044_turn_001,0.0,0.0,0.0,3035.6251953124997,,,session_044,chat,4524.522896397113,1
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,10480.012540924548,long,True,True,,False,,4693.48779296875,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_044_turn_002,0.0,0.0,0.0,6079.695507812499,,,session_044,chat,9958.01818485856,2
full_gpu,,measured_replay,True,,,,,,,,,,8673.21484375,True,,2500.0,2500.0,0.0,,,1908.6157241284848,short,True,True,,False,,4284.88037109375,False,full_lru,,0.0,1300.9822265625,full precision exact profile,0.0,,,,session_045_turn_000,0.0,0.0,0.0,0.0,,,session_045,chat,1339.7413165688515,0
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,4910.756419885158,short,True,True,,False,,4302.09912109375,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_045_turn_001,0.0,0.0,0.0,3035.6251953124997,,,session_045,chat,4394.123978453874,1
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,8028.137731927633,medium,True,True,,False,,4371.17724609375,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_045_turn_002,0.0,0.0,0.0,6079.695507812499,,,session_045,chat,7487.541652846336,2
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,11147.73379035592,medium,True,True,,False,,4522.11083984375,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_045_turn_003,0.0,0.0,0.0,9108.4259765625,,,session_045,chat,10619.053052294254,3
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,14232.839332032203,long,True,True,,False,,4631.12255859375,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_045_turn_004,0.0,0.0,0.0,12137.1564453125,,,session_045,chat,13720.087659615278,4
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,1849.731018126011,short,True,True,,False,,4293.01708984375,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_046_turn_000,0.0,0.0,0.0,0.0,,,session_046,chat,1342.261114448309,0
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,4972.768159031868,medium,True,True,,False,,4368.07177734375,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_046_turn_001,0.0,0.0,0.0,3044.0703125,,,session_046,chat,4434.308001220226,1
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,10302.312855041027,medium,True,True,,False,,4450.20654296875,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_046_turn_002,0.0,0.0,0.0,6072.80078125,,,session_046,chat,9772.24151826501,2
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,11149.64171501398,long,True,True,,False,,4577.06005859375,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_046_turn_003,0.0,0.0,0.0,9108.6119140625,,,session_046,chat,10640.235994035005,3
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,14299.935804450512,long,True,True,,False,,4696.64599609375,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_046_turn_004,0.0,0.0,0.0,12152.6822265625,,,session_046,chat,13779.129890495538,4
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,2012.1967575907706,medium,True,True,,False,,4468.36279296875,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_047_turn_000,0.0,0.0,0.0,0.0,,,session_047,chat,1464.4810676038264,0
full_gpu,,measured_replay,True,,,,,,,,,,8697.34375,True,,2500.0,2500.0,0.0,,,1880.6505364477634,short,True,True,,False,,4298.46630859375,False,full_lru,,0.0,1304.6015625,full precision exact profile,0.0,,,,session_048_turn_000,0.0,0.0,0.0,0.0,,,session_048,chat,1356.8619501888752,0
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,5124.6545710325245,medium,True,True,,False,,4626.87060546875,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_048_turn_001,0.0,0.0,0.0,3044.0703125,,,session_048,chat,4607.620785450936,1
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,4147.289130538702,short,True,True,,False,,4289.58349609375,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_049_turn_000,0.0,0.0,0.0,0.0,,,session_049,chat,3621.816698163748,0
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,4946.219517534972,medium,True,True,,False,,4385.57177734375,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_049_turn_001,0.0,0.0,0.0,3028.73046875,,,session_049,chat,4425.807035213709,1
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,8081.848270189762,medium,True,True,,False,,4485.37255859375,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_049_turn_002,0.0,0.0,0.0,6064.5416015625,,,session_049,chat,7533.340188604593,2
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,11130.967385554311,medium,True,True,,False,,4541.98583984375,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_049_turn_003,0.0,0.0,0.0,9092.119531249999,,,session_049,chat,10612.67553963661,3
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,14272.771620857715,long,True,True,,False,,4611.68505859375,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_049_turn_004,0.0,0.0,0.0,12119.6974609375,,,session_049,chat,13716.111661601066,4
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,17259.45729355812,long,True,True,,False,,4652.81982421875,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_049_turn_005,0.0,0.0,0.0,15148.4279296875,,,session_049,chat,16726.424224334954,5
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,1887.3837400972843,short,True,True,,False,,4287.48193359375,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_050_turn_000,0.0,0.0,0.0,0.0,,,session_050,chat,1337.4494422972202,0
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,4914.543278384209,medium,True,True,,False,,4361.23779296875,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_050_turn_001,0.0,0.0,0.0,3028.73046875,,,session_050,chat,4400.728802996874,1
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,8071.147676044702,medium,True,True,,False,,4464.11083984375,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_050_turn_002,0.0,0.0,0.0,6056.3083984375,,,session_050,chat,7547.0971571743485,2
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,11126.822483223677,medium,True,True,,False,,4544.47021484375,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_050_turn_003,0.0,0.0,0.0,9083.1357421875,,,session_050,chat,10591.877870690823,3
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,14218.642607468366,long,True,True,,False,,4632.94482421875,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_050_turn_004,0.0,0.0,0.0,12109.9630859375,,,session_050,chat,13679.513160276412,4
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,17322.25983508825,long,True,True,,False,,4739.42529296875,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_050_turn_005,0.0,0.0,0.0,15138.6935546875,,,session_050,chat,16790.641515636442,5
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,1850.3333587944508,short,True,True,,False,,4284.29052734375,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_051_turn_000,0.0,0.0,0.0,0.0,,,session_051,chat,1333.3473724126816,0
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,4967.221281421184,medium,True,True,,False,,4401.97314453125,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_051_turn_001,0.0,0.0,0.0,3028.73046875,,,session_051,chat,4425.0629906773565,1
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,8221.696491980552,long,True,True,,False,,4750.90771484375,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_051_turn_002,0.0,0.0,0.0,6055.557812499999,,,session_051,chat,7687.061495774984,2
full_gpu,,measured_replay,True,,,,,,,,,,8653.515625,True,,2500.0,2500.0,0.0,,,1883.368797302246,short,True,True,,False,,4310.57568359375,False,full_lru,,0.0,1298.02734375,full precision exact profile,0.0,,,,session_052_turn_000,0.0,0.0,0.0,0.0,,,session_052,chat,1356.3276116549969,0
full_gpu,,measured_replay,True,,,,,,,,,,8677.53125,True,,2500.0,2500.0,0.0,,,7362.496492218971,medium,True,True,,False,,4488.40966796875,False,full_lru,,0.0,1301.6296875,full precision exact profile,0.0,,,,session_052_turn_001,0.0,0.0,0.0,3028.73046875,,,session_052,chat,6818.74262983799,1
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,8151.33043744564,long,True,True,,False,,4628.08544921875,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_052_turn_002,0.0,0.0,0.0,6065.866406249999,,,session_052,chat,7630.745675349235,2
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,1932.6811029970645,short,True,True,,False,,4355.02685546875,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_053_turn_000,0.0,0.0,0.0,0.0,,,session_053,chat,1373.177611029148,0
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,7628.704098057747,long,True,True,,False,,4819.94091796875,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_053_turn_001,0.0,0.0,0.0,3035.8111328124996,,,session_053,chat,7051.040132534504,1
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,1873.6938468575477,short,True,True,,False,,4287.56787109375,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_054_turn_000,0.0,0.0,0.0,0.0,,,session_054,chat,1339.0721052348613,0
full_gpu,,measured_replay,True,,,,,,,,,,8677.53125,True,,2500.0,2500.0,0.0,,,5054.207285767793,medium,True,True,,False,,4502.98779296875,False,full_lru,,0.0,1301.6296875,full precision exact profile,0.0,,,,session_054_turn_001,0.0,0.0,0.0,3035.8111328124996,,,session_054,chat,4514.874169504642,1
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,8269.564783453941,long,True,True,,False,,4745.37939453125,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_054_turn_002,0.0,0.0,0.0,6072.9470703125,,,session_054,chat,7730.095437049866,2
full_gpu,,measured_replay,True,,,,,,,,,,8673.74609375,True,,2500.0,2500.0,0.0,,,1863.2725819408893,short,True,True,,False,,4284.88037109375,False,full_lru,,0.0,1301.0619140625,full precision exact profile,0.0,,,,session_055_turn_000,0.0,0.0,0.0,0.0,,,session_055,chat,1337.9801928460597,0
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,1907.0690031528472,short,True,True,,False,,4287.33154296875,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_056_turn_000,0.0,0.0,0.0,0.0,,,session_056,chat,1338.6230635821819,0
full_gpu,,measured_replay,True,,,,,,,,,,8677.53125,True,,2500.0,2500.0,0.0,,,5154.108575874567,medium,True,True,,False,,4708.44677734375,False,full_lru,,0.0,1301.6296875,full precision exact profile,0.0,,,,session_056_turn_001,0.0,0.0,0.0,3027.5779296875,,,session_056,chat,4643.088518971204,1
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,1864.4088785529136,short,True,True,,False,,4294.22802734375,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_057_turn_000,0.0,0.0,0.0,0.0,,,session_057,chat,1349.3805135965347,0
full_gpu,,measured_replay,True,,,,,,,,,,8677.53125,True,,2500.0,2500.0,0.0,,,5007.713760578632,medium,True,True,,False,,4468.97021484375,False,full_lru,,0.0,1301.6296875,full precision exact profile,0.0,,,,session_057_turn_001,0.0,0.0,0.0,3027.5779296875,,,session_057,chat,4489.183838808536,1
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,8150.785617280007,long,True,True,,False,,4596.97998046875,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_057_turn_002,0.0,0.0,0.0,6064.7138671875,,,session_057,chat,7612.496282655001,2
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,11278.92170870304,long,True,True,,False,,4722.73388671875,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_057_turn_003,0.0,0.0,0.0,9092.291796874999,,,session_057,chat,10741.233710438011,3
full_gpu,,measured_replay,True,,,,,,,,,,8650.22265625,True,,2500.0,2500.0,0.0,,,1870.9913920044899,short,True,True,,False,,4293.01708984375,False,full_lru,,0.0,1297.5333984375,full precision exact profile,0.0,,,,session_058_turn_000,0.0,0.0,0.0,0.0,,,session_058,chat,1337.51604514122,0
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,5281.757188522815,long,True,True,,False,,4801.28076171875,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_058_turn_001,0.0,0.0,0.0,3027.5779296875,,,session_058,chat,4728.462634170055,1
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,8280.770851802827,long,True,True,,False,,4820.93701171875,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_058_turn_002,0.0,0.0,0.0,6054.4052734375,,,session_058,chat,7731.766144317388,2
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,2083.021045666933,long,True,True,,False,,4567.34130859375,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_059_turn_000,0.0,0.0,0.0,0.0,,,session_059,chat,1536.6980033040047,0
full_gpu,,measured_replay,True,,,,,,,,,,8677.53125,True,,2500.0,2500.0,0.0,,,5259.83379393816,long,True,True,,False,,4782.23681640625,False,full_lru,,0.0,1301.6296875,full precision exact profile,0.0,,,,session_059_turn_001,0.0,0.0,0.0,3026.8273437499997,,,session_059,chat,4733.78139719367,1
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,4122.906730514765,short,True,True,,False,,4297.91357421875,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_060_turn_000,0.0,0.0,0.0,0.0,,,session_060,chat,3600.3921562850473,0
full_gpu,,measured_replay,True,,,,,,,,,,8677.53125,True,,2500.0,2500.0,0.0,,,5137.285902947187,long,True,True,,False,,4620.18896484375,False,full_lru,,0.0,1301.6296875,full precision exact profile,0.0,,,,session_060_turn_001,0.0,0.0,0.0,3026.8273437499997,,,session_060,chat,4614.630441963673,1
full_gpu,,measured_replay,True,,,,,,,,,,8677.53125,True,,2500.0,2500.0,0.0,,,8193.693199294805,long,True,True,,False,,4740.46533203125,False,full_lru,,0.0,1301.6296875,full precision exact profile,0.0,,,,session_060_turn_002,0.0,0.0,0.0,6063.963281249999,,,session_060,chat,7681.7001114666455,2
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,1892.8440408825875,short,True,True,,False,,4289.98974609375,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_061_turn_000,0.0,0.0,0.0,0.0,,,session_061,chat,1337.7903150439263,0
full_gpu,,measured_replay,True,,,,,,,,,,8671.34375,True,,2500.0,2500.0,0.0,,,7274.133146935701,long,True,True,,False,,4561.26513671875,False,full_lru,,0.0,1300.7015625,full precision exact profile,0.0,,,,session_061_turn_001,0.0,0.0,0.0,3026.8273437499997,,,session_061,chat,6752.955992901325,1
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,1897.664689463377,short,True,True,,False,,4299.07177734375,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_062_turn_000,0.0,0.0,0.0,0.0,,,session_062,chat,1349.6183650612832,0
full_gpu,,measured_replay,True,,,,,,,,,,8671.34375,True,,2500.0,2500.0,0.0,,,5107.542318487167,long,True,True,,False,,4526.45849609375,False,full_lru,,0.0,1300.7015625,full precision exact profile,0.0,,,,session_062_turn_001,0.0,0.0,0.0,3026.8273437499997,,,session_062,chat,4572.469045603275,1
full_gpu,,measured_replay,True,,,,,,,,,,8671.34375,True,,2500.0,2500.0,0.0,,,8339.745506960153,long,True,True,,False,,4777.54638671875,False,full_lru,,0.0,1300.7015625,full precision exact profile,0.0,,,,session_062_turn_002,0.0,0.0,0.0,6061.79765625,,,session_062,chat,7776.265904623269,2
full_gpu,,measured_replay,True,,,,,,,,,,8671.34375,True,,2500.0,2500.0,0.0,,,2154.633213019371,long,True,True,,False,,4661.24169921875,False,full_lru,,0.0,1300.7015625,full precision exact profile,0.0,,,,session_063_turn_000,0.0,0.0,0.0,0.0,,,session_063,chat,1599.6553452670573,0
full_gpu,,measured_replay,True,,,,,,,,,,8648.078125,True,,2500.0,2500.0,0.0,,,1887.0988683819771,short,True,True,,False,,4287.56787109375,False,full_lru,,0.0,1297.21171875,full precision exact profile,0.0,,,,session_064_turn_000,0.0,0.0,0.0,0.0,,,session_064,chat,1336.5954766094685,0
full_gpu,,measured_replay,True,,,,,,,,,,8671.34375,True,,2500.0,2500.0,0.0,,,4938.735162103176,medium,True,True,,False,,4351.92138671875,False,full_lru,,0.0,1300.7015625,full precision exact profile,0.0,,,,session_064_turn_001,0.0,0.0,0.0,3026.8273437499997,,,session_064,chat,4404.996545249223,1
full_gpu,,measured_replay,True,,,,,,,,,,8628.1171875,True,,2500.0,2500.0,0.0,,,8138.730741226673,long,True,True,,False,,4538.25927734375,False,full_lru,,0.0,1294.217578125,full precision exact profile,0.0,,,,session_064_turn_002,0.0,0.0,0.0,6061.79765625,,,session_064,chat,7596.138551020622,2
full_gpu,,measured_replay,True,,,,,,,,,,8628.1171875,True,,2500.0,2500.0,0.0,,,11249.158571881057,long,True,True,,False,,4743.66455078125,False,full_lru,,0.0,1294.217578125,full precision exact profile,0.0,,,,session_064_turn_003,0.0,0.0,0.0,9081.638671875,,,session_064,chat,10722.307227027417,3
