source_file,policy,request_id,session_id,turn_index,ttft_ms,action_profile,recompute_ms,reason,deletion_rule
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem120p258.csv,full_lru,hybrid-session-002-turn-0,hybrid-session-002,0,2035.3944147937,full_gpu,0.0,full precision exact profile,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem120p258.csv,static_best,hybrid-session-002-turn-0,hybrid-session-002,0,3948.972148122266,kivi_4bit_residual64,0.0,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem120p258.csv,static_safe,hybrid-session-002-turn-0,hybrid-session-002,0,4007.178741041571,kivi_4bit_residual64,0.0,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem120p258.csv,utility_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,3685.744122834876,kivi_2bit_residual64,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem120p258.csv,uncalibrated_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,3951.6666000708938,kivi_4bit_residual64,0.0,uncalibrated_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,full_lru,hybrid-session-002-turn-0,hybrid-session-002,0,3982.065209886059,full_gpu,0.0,full precision exact profile,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_best,hybrid-session-002-turn-0,hybrid-session-002,0,3674.4156999047846,kivi_4bit_residual64,0.0,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_best,hybrid-session-004-turn-1,hybrid-session-004,1,43358.32076817006,kivi_4bit_residual64,43357.193170061335,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_best,hybrid-session-003-turn-2,hybrid-session-003,2,42884.06444811635,kivi_4bit_residual64,42883.12881305255,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_best,hybrid-session-016-turn-2,hybrid-session-016,2,43341.055597014725,kivi_4bit_residual64,43340.061787119135,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_best,hybrid-session-016-turn-4,hybrid-session-016,4,42146.46274021454,kivi_4bit_residual64,42145.54665291309,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_safe,hybrid-session-002-turn-0,hybrid-session-002,0,3810.756132937968,kivi_4bit_residual64,0.0,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_safe,hybrid-session-004-turn-1,hybrid-session-004,1,42044.8097528778,kivi_4bit_residual64,42043.83465185575,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_safe,hybrid-session-003-turn-2,hybrid-session-003,2,43459.59238089435,kivi_4bit_residual64,43458.68318468146,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_safe,hybrid-session-016-turn-2,hybrid-session-016,2,43319.00829296559,kivi_4bit_residual64,43318.09259402566,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,static_safe,hybrid-session-016-turn-4,hybrid-session-016,4,42492.28438719362,kivi_4bit_residual64,42491.34974934347,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,utility_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,4134.852642891929,full_gpu,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem15.csv,uncalibrated_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,3777.26906305179,full_gpu,0.0,uncalibrated_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,full_lru,hybrid-session-002-turn-0,hybrid-session-002,0,3895.4624210018665,full_gpu,0.0,full precision exact profile,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_best,hybrid-session-002-turn-0,hybrid-session-002,0,3731.854774057865,kivi_4bit_residual64,0.0,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_best,hybrid-session-004-turn-1,hybrid-session-004,1,42388.38420008868,kivi_4bit_residual64,42387.48462234251,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_best,hybrid-session-003-turn-2,hybrid-session-003,2,41646.890191944316,kivi_4bit_residual64,41645.96469386108,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_best,hybrid-session-016-turn-2,hybrid-session-016,2,42315.911743849516,kivi_4bit_residual64,42314.84283605963,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_best,hybrid-session-016-turn-4,hybrid-session-016,4,42677.38516765274,kivi_4bit_residual64,42676.47103962116,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_safe,hybrid-session-002-turn-0,hybrid-session-002,0,3561.007465934381,kivi_4bit_residual64,0.0,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_safe,hybrid-session-004-turn-1,hybrid-session-004,1,42596.6640110556,kivi_4bit_residual64,42595.68972610496,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_safe,hybrid-session-003-turn-2,hybrid-session-003,2,42692.64065110311,kivi_4bit_residual64,42691.56900289655,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_safe,hybrid-session-016-turn-2,hybrid-session-016,2,43850.85905301571,kivi_4bit_residual64,43849.81124084629,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,static_safe,hybrid-session-016-turn-4,hybrid-session-016,4,42579.28127697669,kivi_4bit_residual64,42578.265201020986,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,utility_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,4077.010979875922,full_gpu,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem20.csv,uncalibrated_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,4032.332979142666,full_gpu,0.0,uncalibrated_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,full_lru,hybrid-session-002-turn-0,hybrid-session-002,0,3892.0199230778962,full_gpu,0.0,full precision exact profile,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_best,hybrid-session-002-turn-0,hybrid-session-002,0,3896.6922520194203,kivi_4bit_residual64,0.0,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_best,hybrid-session-004-turn-1,hybrid-session-004,1,42511.213055975735,kivi_4bit_residual64,42510.380513897166,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_best,hybrid-session-003-turn-2,hybrid-session-003,2,43511.678491033614,kivi_4bit_residual64,43510.709022650495,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_best,hybrid-session-016-turn-2,hybrid-session-016,2,42547.87450413592,kivi_4bit_residual64,42546.94090727158,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_best,hybrid-session-016-turn-4,hybrid-session-016,4,43458.50436078571,kivi_4bit_residual64,43457.53158387914,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_safe,hybrid-session-002-turn-0,hybrid-session-002,0,3834.1688769869506,kivi_4bit_residual64,0.0,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_safe,hybrid-session-004-turn-1,hybrid-session-004,1,43364.26030186191,kivi_4bit_residual64,43363.27808413841,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_safe,hybrid-session-003-turn-2,hybrid-session-003,2,42353.33444895595,kivi_4bit_residual64,42352.35122586973,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_safe,hybrid-session-016-turn-2,hybrid-session-016,2,43469.999676140025,kivi_4bit_residual64,43469.15480824001,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,static_safe,hybrid-session-016-turn-4,hybrid-session-016,4,43607.79170726985,kivi_4bit_residual64,43606.745886268094,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,utility_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,3996.5813350863755,full_gpu,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem25.csv,uncalibrated_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,4118.106795940548,full_gpu,0.0,uncalibrated_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,full_lru,hybrid-session-002-turn-0,hybrid-session-002,0,4056.889130966738,full_gpu,0.0,full precision exact profile,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,static_best,hybrid-session-002-turn-0,hybrid-session-002,0,3949.212522013113,kivi_4bit_residual64,0.0,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,static_best,hybrid-session-016-turn-2,hybrid-session-016,2,42134.41880184598,kivi_4bit_residual64,42133.420036848634,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,static_best,hybrid-session-016-turn-4,hybrid-session-016,4,42491.40921404399,kivi_4bit_residual64,42490.48521096632,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,static_safe,hybrid-session-002-turn-0,hybrid-session-002,0,3694.739574100822,kivi_4bit_residual64,0.0,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,static_safe,hybrid-session-016-turn-2,hybrid-session-016,2,42693.473297150806,kivi_4bit_residual64,42692.52869112231,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,static_safe,hybrid-session-016-turn-4,hybrid-session-016,4,42106.492948610336,kivi_4bit_residual64,42105.330668514594,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,utility_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,4001.743530854583,full_gpu,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem30.csv,uncalibrated_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,3854.884345084429,full_gpu,0.0,uncalibrated_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,full_lru,hybrid-session-002-turn-0,hybrid-session-002,0,3978.0929170083255,full_gpu,0.0,full precision exact profile,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,static_best,hybrid-session-002-turn-0,hybrid-session-002,0,3657.5466899666935,kivi_4bit_residual64,0.0,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,static_best,hybrid-session-016-turn-2,hybrid-session-016,2,43366.7830169294,kivi_4bit_residual64,43365.848918780684,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,static_best,hybrid-session-016-turn-4,hybrid-session-016,4,43019.30074524507,kivi_4bit_residual64,43018.48718445189,static_best,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,static_safe,hybrid-session-002-turn-0,hybrid-session-002,0,3859.9794250912964,kivi_4bit_residual64,0.0,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,static_safe,hybrid-session-016-turn-2,hybrid-session-016,2,43080.653986711055,kivi_4bit_residual64,43079.67697671056,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,static_safe,hybrid-session-016-turn-4,hybrid-session-016,4,43261.235283091664,kivi_4bit_residual64,43260.264404919,static_safe,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,utility_dynamic,hybrid-session-002-turn-0,hybrid-session-002,0,3794.638236053288,kivi_2bit_residual64,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,utility_dynamic,hybrid-session-004-turn-0,hybrid-session-004,0,41627.691588915884,kivi_2bit_residual32,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,utility_dynamic,hybrid-session-005-turn-0,hybrid-session-005,0,40776.371589886025,kivi_2bit_residual64,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,utility_dynamic,hybrid-session-009-turn-0,hybrid-session-009,0,41835.91335715167,full_gpu,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,utility_dynamic,hybrid-session-010-turn-0,hybrid-session-010,0,40262.84523827769,kivi_2bit_residual64,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,utility_dynamic,hybrid-session-016-turn-0,hybrid-session-016,0,44500.414791125804,kivi_2bit_residual32,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,utility_dynamic,hybrid-session-020-turn-0,hybrid-session-020,0,40813.35349491984,kivi_2bit_residual64,0.0,utility_dynamic,ttft_ms >= 1000 ms
/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/full40_20260916_h2o_static_safe/seed20260906/policy_tables/session25_policy_eps0p05_delta0p05_mem35.csv,utility_dynamic,hybrid-session-021-turn-0,hybrid-session-021,0,41192.842904902995,kivi_2bit_residual32,0.0,utility_dynamic,ttft_ms >= 1000 ms
