action_profile,active_session_count,audit_rate,audit_selected,backend_budget_hit,backend_name,budget_hit,candidate_safe_count,config,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,diagnostic_only,drift_state,epsilon,error,evicted_kv_mib,exact,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,observed_quality_loss,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,policy_budget_filtered,pred_loss,predicted_quality_loss,primary_profile,quality_estimate,quality_loss,quality_status,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,run_dir,safe,safety_reason,session_id,task,ttft_ms,turn_index,violation_status
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,,True,,,,0,True,,4.40234375,1.203125,1.203125,1.203125,1.203125,39913.4427652359,unknown,True,,True,,False,,15045.50732421875,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-000-turn-0,1.203125,0.0,1.203125,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,,,hybrid-session-000,chat,38777.486303228885,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,,True,,,,0,True,,4.40234375,2.734375,2.734375,2.734375,1.53125,1197.750522987917,unknown,True,,True,,False,,15055.54150390625,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-000-turn-1,2.734375,1.203125,2.734375,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,,,hybrid-session-000,chat,82.29066105559468,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,,True,,,,10.9921875,True,,4.40234375,0.0,0.0,10.9921875,8.2578125,1229.588719084859,unknown,True,,True,,False,,15245.3857421875,False,full_lru,True,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-000-turn-2,0.0,2.734375,0.0,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,,,hybrid-session-000,qa,114.60370197892189,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,,True,,,,13.3984375,True,,4.40234375,0.0,0.0,13.3984375,13.3984375,1264.07705899328,unknown,True,,True,,False,,15388.298828125,False,full_lru,True,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,143.53234716691077,,,,hybrid-session-000-turn-3,0.0,0.0,0.0,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,,,hybrid-session-000,qa,144.26785917021334,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,,True,,,,15.6953125,True,,4.40234375,0.0,0.0,15.6953125,15.6953125,1301.4234679285437,unknown,True,,True,,False,,15450.7880859375,False,full_lru,True,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,194.83587006106973,,,,hybrid-session-000-turn-4,0.0,0.0,0.0,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,,,hybrid-session-000,qa,195.58811793103814,4,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,0,True,,4.40234375,1.203125,1.203125,1.203125,1.203125,39048.30814695358,unknown,True,,True,,False,,15045.50732421875,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-000-turn-0,1.203125,0.0,1.203125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,chat,37775.285461055115,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,0,True,,4.40234375,2.734375,2.734375,2.734375,1.53125,1186.1356049776077,unknown,True,,True,,False,,15055.54150390625,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-000-turn-1,2.734375,1.203125,2.734375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,chat,81.0606440063566,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,10.9921875,True,,4.40234375,0.0,0.0,10.9921875,8.2578125,1212.961259065196,unknown,True,,True,,False,,15245.3857421875,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-000-turn-2,0.0,2.734375,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,qa,116.702995961532,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,13.3984375,True,,4.40234375,0.0,0.0,13.3984375,13.3984375,1256.593903992325,unknown,True,,True,,False,,15388.298828125,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,147.42785086855292,,,,hybrid-session-000-turn-3,0.0,0.0,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,qa,148.139800876379,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,15.6953125,True,,4.40234375,0.0,0.0,15.6953125,15.6953125,1296.5796790085733,unknown,True,,True,,False,,15450.7880859375,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,184.89620089530945,,,,hybrid-session-000-turn-4,0.0,0.0,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,qa,185.58365595526993,4,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,0,True,,4.40234375,1.203125,1.203125,1.203125,1.203125,34053.538910865784,unknown,True,,True,,False,,15045.50732421875,True,static_safe,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-000-turn-0,1.203125,0.0,1.203125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,chat,32994.297597844154,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,0,True,,4.40234375,2.734375,2.734375,2.734375,1.53125,1152.0559559576213,unknown,True,,True,,False,,15055.54150390625,True,static_safe,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-000-turn-1,2.734375,1.203125,2.734375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,chat,79.60685482248664,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,10.9921875,True,,4.40234375,0.0,0.0,10.9921875,8.2578125,1196.4530998375267,unknown,True,,True,,False,,15245.3857421875,True,static_safe,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-000-turn-2,0.0,2.734375,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,qa,113.59672993421555,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,13.3984375,True,,4.40234375,0.0,0.0,13.3984375,13.3984375,1227.7468231040984,unknown,True,,True,,False,,15388.298828125,True,static_safe,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_safe,147.1953031141311,,,,hybrid-session-000-turn-3,0.0,0.0,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,qa,147.8995920624584,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,15.6953125,True,,4.40234375,0.0,0.0,15.6953125,15.6953125,1275.1035650726408,unknown,True,,True,,False,,15450.7880859375,True,static_safe,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_safe,194.4145169109106,,,,hybrid-session-000-turn-4,0.0,0.0,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,exact fallback,hybrid-session-000,qa,195.14280511066318,4,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,1.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,0,True,exact fallback,4.40234375,1.203125,1.203125,1.203125,1.203125,39105.21728014946,unknown,True,,True,,False,,15045.50732421875,True,utility_dynamic,True,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,utility_dynamic,0.0,,,,hybrid-session-000-turn-0,1.203125,0.0,1.203125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,,hybrid-session-000,chat,37990.939202070236,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,1.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,0,True,exact fallback,4.40234375,2.734375,2.734375,2.734375,1.53125,1184.2343129683286,unknown,True,,True,,False,,15055.54150390625,True,utility_dynamic,True,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,utility_dynamic,0.0,,,,hybrid-session-000-turn-1,2.734375,1.203125,2.734375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,,hybrid-session-000,chat,82.81399495899677,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,1.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,10.9921875,True,exact fallback,4.40234375,0.0,0.0,10.9921875,8.2578125,1224.1509649902582,unknown,True,,True,,False,,15245.3857421875,True,utility_dynamic,True,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,utility_dynamic,0.0,,,,hybrid-session-000-turn-2,0.0,2.734375,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,,hybrid-session-000,qa,115.50734797492623,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,1.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,13.3984375,True,exact fallback,4.40234375,0.0,0.0,13.3984375,13.3984375,1263.1950420327485,unknown,True,,True,,False,,15388.298828125,True,utility_dynamic,True,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,utility_dynamic,147.5414379965514,,,,hybrid-session-000-turn-3,0.0,0.0,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,,hybrid-session-000,qa,148.26937508769333,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,True,online_qwen,True,1.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,15.6953125,True,exact fallback,4.40234375,0.0,0.0,15.6953125,15.6953125,1283.5043088998646,unknown,True,,True,,False,,15450.7880859375,True,utility_dynamic,True,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,utility_dynamic,195.0732369441539,,,,hybrid-session-000-turn-4,0.0,0.0,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,,hybrid-session-000,qa,195.79560891725123,4,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,1.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,0,True,exact fallback,4.40234375,1.203125,1.203125,1.203125,1.203125,39889.27515721321,unknown,True,,True,,False,,15045.50732421875,True,uncalibrated_dynamic,True,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,uncalibrated_dynamic,0.0,,,,hybrid-session-000-turn-0,1.203125,0.0,1.203125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,point_prediction_rejected,hybrid-session-000,chat,38527.95210023783,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,1.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch000.yaml,,,,,0.05,True,,0.05,,0,True,exact fallback,4.40234375,2.734375,2.734375,2.734375,1.53125,1533.4843031596392,unknown,True,,True,,False,,15055.54150390625,True,uncalibrated_dynamic,True,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,uncalibrated_dynamic,0.0,,,,hybrid-session-000-turn-1,2.734375,1.203125,2.734375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch000,True,point_prediction_rejected,hybrid-session-000,chat,104.13322900421917,1,risk_evidence_insufficient
