policy,memory_budget_mib,epsilon,delta,session_id,count,p95_ttft_ms,mean_ttft_ms,p95_quality_loss,mean_quality_loss,mean_kv_cache_memory_mib,violation_rate
uncalibrated_dynamic,120.258,0.05,0.05,hybrid-session-016,5.0,213.89319491572678,147.7384654339403,,,4.489501953125,
uncalibrated_dynamic,120.258,0.05,0.05,hybrid-session-020,5.0,208.88742408715189,146.87811117619276,,,4.488818359375,
uncalibrated_dynamic,120.258,0.05,0.05,hybrid-session-021,5.0,214.1420179978013,161.51295476593077,,,4.70380859375,
uncalibrated_dynamic,120.258,0.05,0.05,hybrid-session-025,5.0,185.3429931215942,140.97604383714497,,,4.422509765625,
uncalibrated_dynamic,120.258,0.05,0.05,hybrid-session-026,5.0,201.54094486497343,157.67932892777026,,,4.79677734375,
utility_dynamic,120.258,0.05,0.05,hybrid-session-002,5.0,42839.00611185096,8697.618023564293,,,3.55400390625,
utility_dynamic,120.258,0.05,0.05,hybrid-session-003,5.0,204.8614639788866,151.97227960452437,,,3.472998046875,
utility_dynamic,120.258,0.05,0.05,hybrid-session-004,5.0,205.8984029572457,166.33411799557507,,,3.715673828125,
utility_dynamic,120.258,0.05,0.05,hybrid-session-005,5.0,202.61977287009358,148.14816475845873,,,3.514697265625,
utility_dynamic,120.258,0.05,0.05,hybrid-session-006,5.0,212.32615900225937,161.74752824008465,,,4.05576171875,
utility_dynamic,120.258,0.05,0.05,hybrid-session-009,5.0,179.2092260438949,142.94820739887655,,,3.537255859375,
utility_dynamic,120.258,0.05,0.05,hybrid-session-010,5.0,188.6450620368123,138.28340019099414,,,3.707470703125,
utility_dynamic,120.258,0.05,0.05,hybrid-session-013,5.0,214.05395912006497,145.08996163494885,,,3.62373046875,
utility_dynamic,120.258,0.05,0.05,hybrid-session-016,5.0,207.3144749738276,143.70743143372238,,,3.7078125,
utility_dynamic,120.258,0.05,0.05,hybrid-session-020,5.0,203.98398698307574,145.38255827501416,,,3.665087890625,
utility_dynamic,120.258,0.05,0.05,hybrid-session-021,5.0,222.61367295868695,163.34720579907298,,,3.85751953125,
utility_dynamic,120.258,0.05,0.05,hybrid-session-025,5.0,178.60316205769777,138.96417059004307,,,3.725927734375,
utility_dynamic,120.258,0.05,0.05,hybrid-session-026,5.0,199.0393870510161,155.83316376432776,,,3.93955078125,
full_lru,120.258,0.05,0.1,hybrid-session-002,5.0,42798.236482962966,8650.551130985841,,,8.4,
full_lru,120.258,0.05,0.1,hybrid-session-003,5.0,147.99229707568884,112.22890801727772,,,7.6234375,
full_lru,120.258,0.05,0.1,hybrid-session-004,5.0,159.1992061585188,123.12708767130971,,,9.0234375,
full_lru,120.258,0.05,0.1,hybrid-session-005,5.0,146.85853198170662,116.09322079457343,,,8.35625,
full_lru,120.258,0.05,0.1,hybrid-session-006,5.0,195.14256808906794,130.3344906307757,,,10.4234375,
full_lru,120.258,0.05,0.1,hybrid-session-009,5.0,152.7581459376961,100.41653458029032,,,7.6125,
full_lru,120.258,0.05,0.1,hybrid-session-010,5.0,158.3927981555462,105.28610767796636,,,8.1046875,
