section,name,ok,error,diagnostic_output,session_trace_output,trace_semantics_gate_output,risk_signal_gate_output,policy_comparison_status,failures,config,run_dir,visual_outputs,visual_error,profile_rows,policy_rows,epsilon,delta,memory_budget_mib,count,ok_count,measured_count,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_peak_memory_mib,p95_peak_memory_mib,mean_kv_cache_memory_mib,p95_kv_cache_memory_mib,mean_global_resident_kv_mib,p95_global_resident_kv_mib,mean_quality_loss,mean_quality_estimate,p50_quality_loss,p95_quality_loss,p99_quality_loss,cvar_quality_loss,violation_rate,delta_slack,worst_group_violation,safe_ratio,fallback_ratio,exact_fallback_ratio,exact_action_ratio,lossy_action_ratio,unique_action_count,identical_to_full_lru,unsafe_action_count,candidate_safe_count,action_distribution,has_h0_tail_metrics,has_h1_coverage_metrics,has_h2_lite_benefit_metrics,deployable_baseline_names,experiment_type,backend_events_applicable,backend_semantics_status,backend_not_applicable_reason,session_reuse_evidence,global_resident_evolution,backend_event_evidence,active_session_peak,audit_rate,audit_sample_count,backend_distribution,budget_hit_count,budget_hit_rate,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,drift_state,evict_event_count,length_bucket_distribution,mean_cumulative_kv_mib,mean_resident_kv_mib,multi_turn_session_count,optimality_gap,oracle,oracle_cost_ms,placeholder,policy_budget_filter_rate,pred_loss_mean,primary_metric_distribution,profile_residence_share,queue_delay_ms,queue_event_count,recompute_count,recompute_time_ms,recompute_time_ms_total,restore_count,restore_time_ms,restore_time_ms_total,risk_upper_mean,session_count,switch_count,target_delta,task_distribution,task_length_distribution,triggered_evict,triggered_queue,triggered_recompute,triggered_restore,violation_rate_eps0p05
experiment,pilot-smoke-measured,False,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008/session_traces/diagnostic_session27_trace_batch008.csv,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008/profile_tables/pilot_session_trace_semantics_gate.json,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008/profile_tables/pilot_session_risk_signal_gate.json,risk_evidence_insufficient,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch008,[],,80,50,0.05,0.05,31.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,"[""full_lru"", ""static_best"", ""static_safe"", ""utility_dynamic"", ""uncalibrated_dynamic""]",baseline_session,True,validated,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
profile,full_gpu,False,,,,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,31.5546875,10.0,10.0,10.0,719.1012391122058,,4000.6734798662364,4000.6734798662364,15820.7109375,18501.95751953125,28.940625,124.90625,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,baseline_session,,,,,,,,,,"{""qwen2_exact_runtime"": 10}",,,,,,,,,,,,,,,,,,,"{""em"": 4, ""f1"": 3, ""rouge_l"": 3}",,,,,,,,,,,,,,,,,,,,0.0
profile,kivi_4bit_residual32,False,,,,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,31.5546875,10.0,10.0,10.0,809.1473870445043,,3852.570786839351,3852.570786839351,15813.462353515624,18518.20947265625,9.919970703125,39.8603515625,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,baseline_session,,,,,,,,,,"{""qwen2_kivi"": 10}",,,,,,,,,,,,,,,,,,,"{""em"": 4, ""f1"": 3, ""rouge_l"": 3}",,,,,,,,,,,,,,,,,,,,0.0
profile,kivi_4bit_residual64,False,,,,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,31.5546875,10.0,10.0,10.0,427.45439247228205,,1526.0520079173148,1526.0520079173148,15813.613232421874,18518.31103515625,10.7226806640625,41.0634765625,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,baseline_session,,,,,,,,,,"{""qwen2_kivi"": 10}",,,,,,,,,,,,,,,,,,,"{""em"": 4, ""f1"": 3, ""rouge_l"": 3}",,,,,,,,,,,,,,,,,,,,0.0
profile,kivi_2bit_residual32,False,,,,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,31.5546875,10.0,10.0,10.0,418.56388023588806,,1520.9702900610864,1520.9702900610864,15807.974658203126,18502.41064453125,6.461669921875,24.3974609375,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,baseline_session,,,,,,,,,,"{""qwen2_kivi"": 10}",,,,,,,,,,,,,,,,,,,"{""em"": 4, ""f1"": 3, ""rouge_l"": 3}",,,,,,,,,,,,,,,,,,,,0.0
profile,kivi_2bit_residual64,False,,,,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,31.5546875,10.0,10.0,10.0,420.0827673310414,,1523.5759890638292,1523.5759890638292,15808.776318359374,18503.12158203125,7.4103271484375,25.8193359375,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,baseline_session,,,,,,,,,,"{""qwen2_kivi"": 10}",,,,,,,,,,,,,,,,,,,"{""em"": 4, ""f1"": 3, ""rouge_l"": 3}",,,,,,,,,,,,,,,,,,,,0.0
profile,h2o_heavy10_recent10,False,,,,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,31.5546875,10.0,10.0,10.0,822.9659107979387,,3988.5012449231,3988.5012449231,15807.374853515625,18533.72607421875,5.59991455078125,24.8153076171875,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,baseline_session,,,,,,,,,,"{""qwen2_h2o"": 10}",,,,,,,,,,,,,,,,,,,"{""em"": 4, ""f1"": 3, ""rouge_l"": 3}",,,,,,,,,,,,,,,,,,,,0.0
profile,h2o_heavy15_recent15,False,,,,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,31.5546875,10.0,10.0,10.0,432.883151457645,,1575.5254230462015,1575.5254230462015,15810.22705078125,18545.2890625,8.4328125,37.332763671875,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,baseline_session,,,,,,,,,,"{""qwen2_h2o"": 10}",,,,,,,,,,,,,,,,,,,"{""em"": 4, ""f1"": 3, ""rouge_l"": 3}",,,,,,,,,,,,,,,,,,,,0.0
profile,h2o_heavy20_recent20,False,,,,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,31.5546875,10.0,10.0,10.0,432.93554505798966,,1606.7712879739702,1606.7712879739702,15813.648291015625,18557.259765625,11.24375,49.74041748046875,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,baseline_session,,,,,,,,,,"{""qwen2_h2o"": 10}",,,,,,,,,,,,,,,,,,,"{""em"": 4, ""f1"": 3, ""rouge_l"": 3}",,,,,,,,,,,,,,,,,,,,0.0
policy,full_lru,True,,,,,,risk_evidence_insufficient,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch008.yaml,,,,,,0.05,0.05,4.962890625,5.0,5.0,,8013.607521729917,128.78622696734965,39556.90996280126,39556.90996280126,15194.84755859375,15364.46923828125,0.8203125,2.953125,0.8203125,2.953125,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,True,0.0,,"{""full_gpu"": 5}",,,,,baseline_session,True,validated,,True,True,True,1.0,0.1,0.0,,3.0,0.6,,,,,,3.0,"{""unknown"": 5}",7.3390625,0.8203125,1.0,,False,,False,0.6,,,"{""full_gpu"": 1.0}",0.0037914276123046874,1.0,2.0,139.27330099977553,278.54660199955106,0.0,,0,,1.0,0.0,0.05,"{""chat"": 2, ""qa"": 3}","{""chat/unknown"": 2, ""qa/unknown"": 3}",True,True,True,False,
