session_id,turn_index,request_id,profile,event,kv_incremental_mib,kv_cumulative_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit
session_027,0,session_027_turn_000,kivi_4bit_residual64,resident,1.1484375,6.33349609375,5.18505859375,6.33349609375,0.0,0.0,0.0,False
session_027,3,session_027_turn_003,kivi_4bit_residual64,resident,2.2763671875,8.60986328125,6.33349609375,8.60986328125,0.0,0.0,0.0,False
session_024,2,session_024_turn_002,kivi_4bit_residual64,resident,5.073974609375,13.30615234375,8.232177734375,13.30615234375,0.0,0.0,0.0,False
session_027,1,session_027_turn_001,kivi_4bit_residual64,resident,0.0,8.60986328125,8.60986328125,8.60986328125,0.0,0.0,0.0,False
session_027,4,session_027_turn_004,kivi_4bit_residual64,resident,0.82373046875,9.43359375,8.60986328125,9.43359375,0.0,0.0,0.0,False
session_026,2,session_026_turn_002,kivi_4bit_residual64,resident,3.563232421875,11.496337890625,7.93310546875,11.496337890625,0.0,0.0,0.0,False
session_029,0,session_029_turn_000,kivi_4bit_residual64,resident,2.40625,2.40625,0.0,2.40625,0.0,0.0,0.0,False
session_028,0,session_028_turn_000,kivi_4bit_residual64,resident,7.839111328125,7.839111328125,0.0,7.839111328125,0.0,0.0,0.0,False
session_027,5,session_027_turn_005,kivi_4bit_residual64,resident,2.68994140625,12.12353515625,9.43359375,12.12353515625,0.0,0.0,0.0,False
session_030,0,session_030_turn_000,kivi_4bit_residual64,resident,1.3671875,1.3671875,0.0,1.3671875,0.0,0.0,0.0,False
session_029,1,session_029_turn_001,kivi_4bit_residual64,resident,4.82275390625,7.22900390625,2.40625,7.22900390625,0.0,0.0,0.0,False
session_028,1,session_028_turn_001,kivi_4bit_residual64,resident,7.61865234375,15.457763671875,7.839111328125,15.457763671875,0.0,0.0,0.0,False
session_031,0,session_031_turn_000,kivi_4bit_residual64,resident,1.3671875,1.3671875,0.0,1.3671875,0.0,0.0,0.0,False
session_030,1,session_030_turn_001,kivi_4bit_residual64,resident,5.80712890625,7.17431640625,1.3671875,7.17431640625,0.0,0.0,0.0,False
session_029,2,session_029_turn_002,kivi_4bit_residual64,resident,4.53564453125,11.7646484375,7.22900390625,11.7646484375,0.0,0.0,0.0,False
session_033,0,session_033_turn_000,kivi_4bit_residual64,resident,1.8046875,1.8046875,0.0,1.8046875,0.0,0.0,0.0,False
session_031,1,session_031_turn_001,kivi_4bit_residual64,resident,3.0830078125,4.4501953125,1.3671875,4.4501953125,0.0,0.0,0.0,False
session_029,3,session_029_turn_003,kivi_4bit_residual64,resident,5.755859375,17.5205078125,11.7646484375,17.5205078125,0.0,0.0,0.0,False
session_034,0,session_034_turn_000,kivi_4bit_residual64,resident,1.2578125,1.2578125,0.0,1.2578125,0.0,0.0,0.0,False
session_031,2,session_031_turn_002,kivi_4bit_residual64,resident,4.1767578125,8.626953125,4.4501953125,8.626953125,0.0,0.0,0.0,False
session_030,2,session_030_turn_002,kivi_4bit_residual64,resident,4.142578125,11.31689453125,7.17431640625,11.31689453125,0.0,0.0,0.0,False
session_034,1,session_034_turn_001,kivi_4bit_residual64,resident,1.649169921875,2.906982421875,1.2578125,2.906982421875,0.0,0.0,0.0,False
session_038,0,session_038_turn_000,kivi_4bit_residual64,resident,1.53125,1.53125,0.0,1.53125,0.0,0.0,0.0,False
session_038,1,session_038_turn_001,kivi_4bit_residual64,resident,5.76953125,7.30078125,1.53125,7.30078125,0.0,0.0,0.0,False
session_038,3,session_038_turn_003,kivi_4bit_residual64,resident,11.797119140625,19.097900390625,7.30078125,19.097900390625,0.0,0.0,0.0,False
session_040,0,session_040_turn_000,kivi_4bit_residual64,resident,2.404541015625,2.404541015625,0.0,2.404541015625,0.0,0.0,0.0,False
session_038,2,session_038_turn_002,kivi_4bit_residual64,resident,0.0,19.097900390625,19.097900390625,19.097900390625,0.0,0.0,0.0,False
session_039,2,session_039_turn_002,kivi_4bit_residual64,resident,16.031982421875,16.031982421875,0.0,16.031982421875,0.0,0.0,0.0,False
session_041,0,session_041_turn_000,kivi_4bit_residual64,resident,1.3125,1.3125,0.0,1.3125,0.0,0.0,0.0,False
session_039,0,session_039_turn_000,kivi_4bit_residual64,resident,5.453369140625,21.4853515625,16.031982421875,21.4853515625,0.0,0.0,0.0,False
session_040,1,session_040_turn_001,kivi_4bit_residual64,resident,14.20166015625,16.606201171875,2.404541015625,16.606201171875,0.0,0.0,0.0,False
session_042,0,session_042_turn_000,kivi_4bit_residual64,resident,1.6953125,1.6953125,0.0,1.6953125,0.0,0.0,0.0,False
session_039,1,session_039_turn_001,kivi_4bit_residual64,resident,0.0,21.4853515625,21.4853515625,21.4853515625,0.0,0.0,0.0,False
session_041,3,session_041_turn_003,kivi_4bit_residual64,resident,11.0263671875,12.3388671875,1.3125,12.3388671875,0.0,0.0,0.0,False
session_043,0,session_043_turn_000,kivi_4bit_residual64,resident,1.4765625,1.4765625,0.0,1.4765625,0.0,0.0,0.0,False
session_041,1,session_041_turn_001,kivi_4bit_residual64,resident,0.0,12.3388671875,12.3388671875,12.3388671875,0.0,0.0,0.0,False
session_042,2,session_042_turn_002,kivi_4bit_residual64,resident,11.826171875,13.521484375,1.6953125,13.521484375,0.0,0.0,0.0,False
session_044,0,session_044_turn_000,kivi_4bit_residual64,resident,1.75,1.75,0.0,1.75,0.0,0.0,0.0,False
session_041,2,session_041_turn_002,kivi_4bit_residual64,resident,0.0,12.3388671875,12.3388671875,12.3388671875,0.0,0.0,0.0,False
session_043,3,session_043_turn_003,kivi_4bit_residual64,resident,11.274169921875,12.750732421875,1.4765625,12.750732421875,0.0,0.0,0.0,False
session_045,0,session_045_turn_000,kivi_4bit_residual64,resident,0.9296875,0.9296875,0.0,0.9296875,0.0,0.0,0.0,False
session_042,1,session_042_turn_001,kivi_4bit_residual64,resident,0.0,13.521484375,13.521484375,13.521484375,0.0,0.0,0.0,False
session_044,2,session_044_turn_002,kivi_4bit_residual64,resident,11.6826171875,13.4326171875,1.75,13.4326171875,0.0,0.0,0.0,False
session_045,1,session_045_turn_001,kivi_4bit_residual64,resident,1.5859375,2.515625,0.9296875,2.515625,0.0,0.0,0.0,False
session_043,1,session_043_turn_001,kivi_4bit_residual64,resident,0.0,12.750732421875,12.750732421875,12.750732421875,0.0,0.0,0.0,False
session_045,4,session_045_turn_004,kivi_4bit_residual64,resident,8.53125,11.046875,2.515625,11.046875,0.0,0.0,0.0,False
session_046,0,session_046_turn_000,kivi_4bit_residual64,resident,1.6953125,1.6953125,0.0,1.6953125,0.0,0.0,0.0,False
session_043,2,session_043_turn_002,kivi_4bit_residual64,resident,0.0,12.750732421875,12.750732421875,12.750732421875,0.0,0.0,0.0,False
session_046,3,session_046_turn_003,kivi_4bit_residual64,resident,8.563720703125,10.259033203125,1.6953125,10.259033203125,0.0,0.0,0.0,False
session_048,0,session_048_turn_000,kivi_4bit_residual64,resident,2.1875,2.1875,0.0,2.1875,0.0,0.0,0.0,False
session_044,1,session_044_turn_001,kivi_4bit_residual64,resident,0.0,13.4326171875,13.4326171875,13.4326171875,0.0,0.0,0.0,False
session_046,4,session_046_turn_004,kivi_4bit_residual64,resident,3.388916015625,13.64794921875,10.259033203125,13.64794921875,0.0,0.0,0.0,False
session_049,0,session_049_turn_000,kivi_4bit_residual64,resident,1.3671875,1.3671875,0.0,1.3671875,0.0,0.0,0.0,False
session_045,2,session_045_turn_002,kivi_4bit_residual64,resident,0.0,11.046875,11.046875,11.046875,0.0,0.0,0.0,False
session_049,4,session_049_turn_004,kivi_4bit_residual64,resident,9.734375,11.1015625,1.3671875,11.1015625,0.0,0.0,0.0,False
session_050,0,session_050_turn_000,kivi_4bit_residual64,resident,1.1484375,1.1484375,0.0,1.1484375,0.0,0.0,0.0,False
session_045,3,session_045_turn_003,kivi_4bit_residual64,resident,0.0,11.046875,11.046875,11.046875,0.0,0.0,0.0,False
session_049,5,session_049_turn_005,kivi_4bit_residual64,resident,1.201416015625,12.302978515625,11.1015625,12.302978515625,0.0,0.0,0.0,False
session_051,0,session_051_turn_000,kivi_4bit_residual64,resident,0.875,0.875,0.0,0.875,0.0,0.0,0.0,False
session_046,1,session_046_turn_001,kivi_4bit_residual64,resident,0.0,13.64794921875,13.64794921875,13.64794921875,0.0,0.0,0.0,False
session_050,4,session_050_turn_004,kivi_4bit_residual64,resident,10.006103515625,11.154541015625,1.1484375,11.154541015625,0.0,0.0,0.0,False
session_052,0,session_052_turn_000,kivi_4bit_residual64,resident,3.28125,3.28125,0.0,3.28125,0.0,0.0,0.0,False
session_046,2,session_046_turn_002,kivi_4bit_residual64,resident,0.0,13.64794921875,13.64794921875,13.64794921875,0.0,0.0,0.0,False
session_050,5,session_050_turn_005,kivi_4bit_residual64,resident,3.658935546875,14.8134765625,11.154541015625,14.8134765625,0.0,0.0,0.0,False
session_053,0,session_053_turn_000,kivi_4bit_residual64,resident,3.5341796875,3.5341796875,0.0,3.5341796875,0.0,0.0,0.0,False
session_047,0,session_047_turn_000,kivi_4bit_residual64,resident,7.623779296875,7.623779296875,0.0,7.623779296875,0.0,0.0,0.0,False
session_051,2,session_051_turn_002,kivi_4bit_residual64,resident,13.453125,14.328125,0.875,14.328125,0.0,0.0,0.0,False
session_054,0,session_054_turn_000,kivi_4bit_residual64,resident,1.203125,1.203125,0.0,1.203125,0.0,0.0,0.0,False
session_048,1,session_048_turn_001,kivi_4bit_residual64,resident,9.811279296875,11.998779296875,2.1875,11.998779296875,0.0,0.0,0.0,False
session_052,2,session_052_turn_002,kivi_4bit_residual64,resident,8.789306640625,12.070556640625,3.28125,12.070556640625,0.0,0.0,0.0,False
session_055,0,session_055_turn_000,kivi_4bit_residual64,resident,0.9296875,0.9296875,0.0,0.9296875,0.0,0.0,0.0,False
session_049,1,session_049_turn_001,kivi_4bit_residual64,resident,0.0,12.302978515625,12.302978515625,12.302978515625,0.0,0.0,0.0,False
session_053,1,session_053_turn_001,kivi_4bit_residual64,resident,13.6103515625,17.14453125,3.5341796875,17.14453125,0.0,0.0,0.0,False
session_056,0,session_056_turn_000,kivi_4bit_residual64,resident,1.09375,1.09375,0.0,1.09375,0.0,0.0,0.0,False
session_049,2,session_049_turn_002,kivi_4bit_residual64,resident,0.0,12.302978515625,12.302978515625,12.302978515625,0.0,0.0,0.0,False
session_054,2,session_054_turn_002,kivi_4bit_residual64,resident,14.005126953125,15.208251953125,1.203125,15.208251953125,0.0,0.0,0.0,False
session_057,0,session_057_turn_000,kivi_4bit_residual64,resident,1.8046875,1.8046875,0.0,1.8046875,0.0,0.0,0.0,False
session_049,3,session_049_turn_003,kivi_4bit_residual64,resident,0.0,12.302978515625,12.302978515625,12.302978515625,0.0,0.0,0.0,False
session_057,2,session_057_turn_002,kivi_4bit_residual64,resident,8.435546875,10.240234375,1.8046875,10.240234375,0.0,0.0,0.0,False
session_058,0,session_058_turn_000,kivi_4bit_residual64,resident,1.6953125,1.6953125,0.0,1.6953125,0.0,0.0,0.0,False
session_050,1,session_050_turn_001,kivi_4bit_residual64,resident,0.0,14.8134765625,14.8134765625,14.8134765625,0.0,0.0,0.0,False
session_057,3,session_057_turn_003,kivi_4bit_residual64,resident,3.7119140625,13.9521484375,10.240234375,13.9521484375,0.0,0.0,0.0,False
session_060,0,session_060_turn_000,kivi_4bit_residual64,resident,2.078125,2.078125,0.0,2.078125,0.0,0.0,0.0,False
session_050,2,session_050_turn_002,kivi_4bit_residual64,resident,0.0,14.8134765625,14.8134765625,14.8134765625,0.0,0.0,0.0,False
session_058,1,session_058_turn_001,kivi_4bit_residual64,resident,14.37255859375,16.06787109375,1.6953125,16.06787109375,0.0,0.0,0.0,False
session_061,0,session_061_turn_000,kivi_4bit_residual64,resident,1.421875,1.421875,0.0,1.421875,0.0,0.0,0.0,False
session_050,3,session_050_turn_003,kivi_4bit_residual64,resident,0.0,14.8134765625,14.8134765625,14.8134765625,0.0,0.0,0.0,False
session_058,2,session_058_turn_002,kivi_4bit_residual64,resident,1.1484375,17.21630859375,16.06787109375,17.21630859375,0.0,0.0,0.0,False
session_062,0,session_062_turn_000,kivi_4bit_residual64,resident,2.2421875,2.2421875,0.0,2.2421875,0.0,0.0,0.0,False
session_051,1,session_051_turn_001,kivi_4bit_residual64,resident,0.0,14.328125,14.328125,14.328125,0.0,0.0,0.0,False
session_059,0,session_059_turn_000,kivi_4bit_residual64,resident,9.684814453125,9.684814453125,0.0,9.684814453125,0.0,0.0,0.0,False
session_064,0,session_064_turn_000,kivi_4bit_residual64,resident,1.203125,1.203125,0.0,1.203125,0.0,0.0,0.0,False
session_052,1,session_052_turn_001,kivi_4bit_residual64,resident,0.0,12.070556640625,12.070556640625,12.070556640625,0.0,0.0,0.0,False
session_059,1,session_059_turn_001,kivi_4bit_residual64,resident,6.4736328125,16.158447265625,9.684814453125,16.158447265625,0.0,0.0,0.0,False
session_066,0,session_066_turn_000,kivi_4bit_residual64,resident,3.265869140625,3.265869140625,0.0,3.265869140625,0.0,0.0,0.0,False
session_054,1,session_054_turn_001,kivi_4bit_residual64,resident,0.0,15.208251953125,15.208251953125,15.208251953125,0.0,0.0,0.0,False
session_060,1,session_060_turn_001,kivi_4bit_residual64,resident,9.52587890625,11.60400390625,2.078125,11.60400390625,0.0,0.0,0.0,False
session_067,0,session_067_turn_000,kivi_4bit_residual64,resident,2.625,2.625,0.0,2.625,0.0,0.0,0.0,False
session_056,1,session_056_turn_001,kivi_4bit_residual64,resident,13.236083984375,14.329833984375,1.09375,14.329833984375,0.0,0.0,0.0,False
session_060,2,session_060_turn_002,kivi_4bit_residual64,resident,3.317138671875,14.921142578125,11.60400390625,14.921142578125,0.0,0.0,0.0,False
session_068,0,session_068_turn_000,kivi_4bit_residual64,resident,2.476318359375,2.476318359375,0.0,2.476318359375,0.0,0.0,0.0,False
session_057,1,session_057_turn_001,kivi_4bit_residual64,resident,0.0,13.9521484375,13.9521484375,13.9521484375,0.0,0.0,0.0,False
session_061,1,session_061_turn_001,kivi_4bit_residual64,resident,7.904052734375,9.325927734375,1.421875,9.325927734375,0.0,0.0,0.0,False
session_069,0,session_069_turn_000,kivi_4bit_residual64,resident,1.3125,1.3125,0.0,1.3125,0.0,0.0,0.0,False
session_064,1,session_064_turn_001,kivi_4bit_residual64,resident,3.354736328125,4.557861328125,1.203125,4.557861328125,0.0,0.0,0.0,False
session_062,1,session_062_turn_001,kivi_4bit_residual64,resident,6.384765625,8.626953125,2.2421875,8.626953125,0.0,0.0,0.0,False
session_070,0,session_070_turn_000,kivi_4bit_residual64,resident,2.2421875,2.2421875,0.0,2.2421875,0.0,0.0,0.0,False
session_065,0,session_065_turn_000,kivi_4bit_residual64,resident,5.077392578125,5.077392578125,0.0,5.077392578125,0.0,0.0,0.0,False
session_062,2,session_062_turn_002,kivi_4bit_residual64,resident,7.20849609375,15.83544921875,8.626953125,15.83544921875,0.0,0.0,0.0,False
session_070,1,session_070_turn_001,kivi_4bit_residual64,resident,1.3466796875,3.5888671875,2.2421875,3.5888671875,0.0,0.0,0.0,False
session_069,1,session_069_turn_001,kivi_4bit_residual64,resident,6.00537109375,7.31787109375,1.3125,7.31787109375,0.0,0.0,0.0,False
session_063,0,session_063_turn_000,kivi_4bit_residual64,resident,12.805419921875,12.805419921875,0.0,12.805419921875,0.0,0.0,0.0,False
session_071,0,session_071_turn_000,kivi_4bit_residual64,resident,3.94775390625,3.94775390625,0.0,3.94775390625,0.0,0.0,0.0,False
session_070,2,session_070_turn_002,kivi_4bit_residual64,resident,4.195556640625,7.784423828125,3.5888671875,7.784423828125,0.0,0.0,0.0,False
session_064,2,session_064_turn_002,kivi_4bit_residual64,resident,4.7509765625,9.308837890625,4.557861328125,9.308837890625,0.0,0.0,0.0,False
session_072,0,session_072_turn_000,kivi_4bit_residual64,resident,2.40625,2.40625,0.0,2.40625,0.0,0.0,0.0,False
session_073,1,session_073_turn_001,kivi_4bit_residual64,resident,7.74853515625,7.74853515625,0.0,7.74853515625,0.0,0.0,0.0,False
session_064,3,session_064_turn_003,kivi_4bit_residual64,resident,5.755859375,15.064697265625,9.308837890625,15.064697265625,0.0,0.0,0.0,False
session_073,0,session_073_turn_000,kivi_4bit_residual64,resident,1.2578125,9.00634765625,7.74853515625,9.00634765625,0.0,0.0,0.0,False
session_066,1,session_066_turn_001,kivi_4bit_residual64,resident,14.79296875,18.058837890625,3.265869140625,18.058837890625,0.0,0.0,0.0,False
session_074,0,session_074_turn_000,kivi_4bit_residual64,resident,2.5703125,2.5703125,0.0,2.5703125,0.0,0.0,0.0,False
session_067,1,session_067_turn_001,kivi_4bit_residual64,resident,6.521484375,9.146484375,2.625,9.146484375,0.0,0.0,0.0,False
session_000,0,session_000_turn_000,kivi_2bit_residual32,resident,1.266357421875,1.266357421875,0.0,1.266357421875,0.0,0.0,0.0,False
session_000,1,session_000_turn_001,kivi_2bit_residual32,resident,1.799560546875,3.06591796875,1.266357421875,3.06591796875,0.0,0.0,0.0,False
session_000,3,session_000_turn_003,kivi_2bit_residual32,resident,4.7236328125,7.78955078125,3.06591796875,7.78955078125,0.0,0.0,0.0,False
session_001,0,session_001_turn_000,kivi_2bit_residual32,resident,2.049072265625,2.049072265625,0.0,2.049072265625,0.0,0.0,0.0,False
session_000,2,session_000_turn_002,kivi_2bit_residual32,resident,0.0,7.78955078125,7.78955078125,7.78955078125,0.0,0.0,0.0,False
session_001,1,session_001_turn_001,kivi_2bit_residual32,resident,6.530029296875,8.5791015625,2.049072265625,8.5791015625,0.0,0.0,0.0,False
session_002,0,session_002_turn_000,kivi_2bit_residual32,resident,0.875,0.875,0.0,0.875,0.0,0.0,0.0,False
session_003,1,session_003_turn_001,kivi_2bit_residual32,resident,4.810791015625,4.810791015625,0.0,4.810791015625,0.0,0.0,0.0,False
session_002,1,session_002_turn_001,kivi_2bit_residual32,resident,5.569580078125,6.444580078125,0.875,6.444580078125,0.0,0.0,0.0,False
session_003,0,session_003_turn_000,kivi_2bit_residual32,resident,1.3125,6.123291015625,4.810791015625,6.123291015625,0.0,0.0,0.0,False
session_004,1,session_004_turn_001,kivi_2bit_residual32,resident,4.3134765625,4.3134765625,0.0,4.3134765625,0.0,0.0,0.0,False
session_003,2,session_003_turn_002,kivi_2bit_residual32,resident,2.387451171875,8.5107421875,6.123291015625,8.5107421875,0.0,0.0,0.0,False
session_004,0,session_004_turn_000,kivi_2bit_residual32,resident,2.21484375,6.5283203125,4.3134765625,6.5283203125,0.0,0.0,0.0,False
session_005,1,session_005_turn_001,kivi_2bit_residual32,resident,5.36279296875,5.36279296875,0.0,5.36279296875,0.0,0.0,0.0,False
session_004,2,session_004_turn_002,kivi_2bit_residual32,resident,1.58935546875,8.11767578125,6.5283203125,8.11767578125,0.0,0.0,0.0,False
session_005,0,session_005_turn_000,kivi_2bit_residual32,resident,1.3671875,6.72998046875,5.36279296875,6.72998046875,0.0,0.0,0.0,False
session_007,1,session_007_turn_001,kivi_2bit_residual32,resident,5.138916015625,5.138916015625,0.0,5.138916015625,0.0,0.0,0.0,False
session_005,2,session_005_turn_002,kivi_2bit_residual32,resident,2.209716796875,8.939697265625,6.72998046875,8.939697265625,0.0,0.0,0.0,False
session_006,0,session_006_turn_000,kivi_2bit_residual32,resident,1.43212890625,1.43212890625,0.0,1.43212890625,0.0,0.0,0.0,False
session_008,2,session_008_turn_002,kivi_2bit_residual32,resident,2.7412109375,2.7412109375,0.0,2.7412109375,0.0,0.0,0.0,False
session_006,1,session_006_turn_001,kivi_2bit_residual32,resident,6.82568359375,8.2578125,1.43212890625,8.2578125,0.0,0.0,0.0,False
session_007,0,session_007_turn_000,kivi_2bit_residual32,resident,1.10400390625,6.242919921875,5.138916015625,6.242919921875,0.0,0.0,0.0,False
session_008,3,session_008_turn_003,kivi_2bit_residual32,resident,0.39306640625,3.13427734375,2.7412109375,3.13427734375,0.0,0.0,0.0,False
session_007,2,session_007_turn_002,kivi_2bit_residual32,resident,3.02490234375,9.267822265625,6.242919921875,9.267822265625,0.0,0.0,0.0,False
session_008,0,session_008_turn_000,kivi_2bit_residual32,resident,0.875,4.00927734375,3.13427734375,4.00927734375,0.0,0.0,0.0,False
session_009,0,session_009_turn_000,kivi_2bit_residual32,resident,2.448974609375,2.448974609375,0.0,2.448974609375,0.0,0.0,0.0,False
session_008,4,session_008_turn_004,kivi_2bit_residual32,resident,1.915771484375,5.925048828125,4.00927734375,5.925048828125,0.0,0.0,0.0,False
session_008,1,session_008_turn_001,kivi_2bit_residual32,resident,0.0,5.925048828125,5.925048828125,5.925048828125,0.0,0.0,0.0,False
session_010,1,session_010_turn_001,kivi_2bit_residual32,resident,5.655029296875,5.655029296875,0.0,5.655029296875,0.0,0.0,0.0,False
session_009,1,session_009_turn_001,kivi_2bit_residual32,resident,6.065185546875,8.51416015625,2.448974609375,8.51416015625,0.0,0.0,0.0,False
session_010,0,session_010_turn_000,kivi_2bit_residual32,resident,2.572021484375,8.22705078125,5.655029296875,8.22705078125,0.0,0.0,0.0,False
session_011,1,session_011_turn_001,kivi_2bit_residual32,resident,2.712158203125,2.712158203125,0.0,2.712158203125,0.0,0.0,0.0,False
session_010,2,session_010_turn_002,kivi_2bit_residual32,resident,0.0,8.22705078125,8.22705078125,8.22705078125,0.0,0.0,0.0,False
session_011,0,session_011_turn_000,kivi_2bit_residual32,resident,1.23388671875,3.946044921875,2.712158203125,3.946044921875,0.0,0.0,0.0,False
session_012,1,session_012_turn_001,kivi_2bit_residual32,resident,2.6728515625,2.6728515625,0.0,2.6728515625,0.0,0.0,0.0,False
session_010,3,session_010_turn_003,kivi_2bit_residual32,resident,1.375732421875,9.602783203125,8.22705078125,9.602783203125,0.0,0.0,0.0,False
session_012,0,session_012_turn_000,kivi_2bit_residual32,resident,1.421875,4.0947265625,2.6728515625,4.0947265625,0.0,0.0,0.0,False
session_012,2,session_012_turn_002,kivi_2bit_residual32,resident,0.651123046875,4.745849609375,4.0947265625,4.745849609375,0.0,0.0,0.0,False
session_011,2,session_011_turn_002,kivi_2bit_residual32,resident,2.209716796875,6.15576171875,3.946044921875,6.15576171875,0.0,0.0,0.0,False
session_014,0,session_014_turn_000,kivi_2bit_residual32,resident,2.08154296875,2.08154296875,0.0,2.08154296875,0.0,0.0,0.0,False
session_013,0,session_013_turn_000,kivi_2bit_residual32,resident,2.900146484375,2.900146484375,0.0,2.900146484375,0.0,0.0,0.0,False
session_011,3,session_011_turn_003,kivi_2bit_residual32,resident,2.0302734375,8.18603515625,6.15576171875,8.18603515625,0.0,0.0,0.0,False
session_015,0,session_015_turn_000,kivi_2bit_residual32,resident,1.4765625,1.4765625,0.0,1.4765625,0.0,0.0,0.0,False
session_014,1,session_014_turn_001,kivi_2bit_residual32,resident,1.50732421875,3.5888671875,2.08154296875,3.5888671875,0.0,0.0,0.0,False
session_015,1,session_015_turn_001,kivi_2bit_residual32,resident,5.819091796875,7.295654296875,1.4765625,7.295654296875,0.0,0.0,0.0,False
session_016,0,session_016_turn_000,kivi_2bit_residual32,resident,2.66943359375,2.66943359375,0.0,2.66943359375,0.0,0.0,0.0,False
session_014,2,session_014_turn_002,kivi_2bit_residual32,resident,2.527587890625,6.116455078125,3.5888671875,6.116455078125,0.0,0.0,0.0,False
session_016,1,session_016_turn_001,kivi_2bit_residual32,resident,7.651123046875,10.320556640625,2.66943359375,10.320556640625,0.0,0.0,0.0,False
session_017,0,session_017_turn_000,kivi_2bit_residual32,resident,1.75341796875,1.75341796875,0.0,1.75341796875,0.0,0.0,0.0,False
session_017,1,session_017_turn_001,kivi_2bit_residual32,resident,3.908447265625,5.661865234375,1.75341796875,5.661865234375,0.0,0.0,0.0,False
session_018,3,session_018_turn_003,kivi_2bit_residual32,resident,7.497314453125,7.497314453125,0.0,7.497314453125,0.0,0.0,0.0,False
session_018,0,session_018_turn_000,kivi_2bit_residual32,resident,0.984375,8.481689453125,7.497314453125,8.481689453125,0.0,0.0,0.0,False
session_018,1,session_018_turn_001,kivi_2bit_residual32,resident,0.0,8.481689453125,8.481689453125,8.481689453125,0.0,0.0,0.0,False
session_018,4,session_018_turn_004,kivi_2bit_residual32,resident,1.020263671875,9.501953125,8.481689453125,9.501953125,0.0,0.0,0.0,False
session_019,0,session_019_turn_000,kivi_2bit_residual32,resident,1.071533203125,1.071533203125,0.0,1.071533203125,0.0,0.0,0.0,False
session_018,2,session_018_turn_002,kivi_2bit_residual32,resident,0.0,9.501953125,9.501953125,9.501953125,0.0,0.0,0.0,False
session_019,2,session_019_turn_002,kivi_2bit_residual32,resident,5.142333984375,6.2138671875,1.071533203125,6.2138671875,0.0,0.0,0.0,False
session_020,0,session_020_turn_000,kivi_2bit_residual32,resident,1.071533203125,1.071533203125,0.0,1.071533203125,0.0,0.0,0.0,False
session_019,1,session_019_turn_001,kivi_2bit_residual32,resident,0.0,6.2138671875,6.2138671875,6.2138671875,0.0,0.0,0.0,False
session_019,3,session_019_turn_003,kivi_2bit_residual32,resident,1.939697265625,8.153564453125,6.2138671875,8.153564453125,0.0,0.0,0.0,False
session_021,0,session_021_turn_000,kivi_2bit_residual32,resident,1.071533203125,1.071533203125,0.0,1.071533203125,0.0,0.0,0.0,False
session_020,1,session_020_turn_001,kivi_2bit_residual32,resident,2.131103515625,3.20263671875,1.071533203125,3.20263671875,0.0,0.0,0.0,False
session_020,2,session_020_turn_002,kivi_2bit_residual32,resident,4.099853515625,7.302490234375,3.20263671875,7.302490234375,0.0,0.0,0.0,False
session_022,0,session_022_turn_000,kivi_2bit_residual32,resident,1.591064453125,1.591064453125,0.0,1.591064453125,0.0,0.0,0.0,False
session_021,1,session_021_turn_001,kivi_2bit_residual32,resident,3.212890625,4.284423828125,1.071533203125,4.284423828125,0.0,0.0,0.0,False
session_021,2,session_021_turn_002,kivi_2bit_residual32,resident,3.382080078125,7.66650390625,4.284423828125,7.66650390625,0.0,0.0,0.0,False
session_023,0,session_023_turn_000,kivi_2bit_residual32,resident,2.049072265625,2.049072265625,0.0,2.049072265625,0.0,0.0,0.0,False
session_023,1,session_023_turn_001,kivi_2bit_residual32,resident,2.04052734375,4.089599609375,2.049072265625,4.089599609375,0.0,0.0,0.0,False
session_022,1,session_022_turn_001,kivi_2bit_residual32,resident,6.789794921875,8.380859375,1.591064453125,8.380859375,0.0,0.0,0.0,False
session_024,0,session_024_turn_000,kivi_2bit_residual32,resident,1.850830078125,1.850830078125,0.0,1.850830078125,0.0,0.0,0.0,False
session_024,1,session_024_turn_001,kivi_2bit_residual32,resident,3.2197265625,5.070556640625,1.850830078125,5.070556640625,0.0,0.0,0.0,False
session_022,2,session_022_turn_002,kivi_2bit_residual32,resident,3.118896484375,11.499755859375,8.380859375,11.499755859375,0.0,0.0,0.0,False
session_025,0,session_025_turn_000,kivi_2bit_residual32,resident,1.266357421875,1.266357421875,0.0,1.266357421875,0.0,0.0,0.0,False
session_026,1,session_026_turn_001,kivi_2bit_residual32,resident,4.18017578125,4.18017578125,0.0,4.18017578125,0.0,0.0,0.0,False
session_023,2,session_023_turn_002,kivi_2bit_residual32,resident,2.062744140625,6.15234375,4.089599609375,6.15234375,0.0,0.0,0.0,False
session_026,0,session_026_turn_000,kivi_2bit_residual32,resident,1.421875,5.60205078125,4.18017578125,5.60205078125,0.0,0.0,0.0,False
session_027,2,session_027_turn_002,kivi_2bit_residual32,resident,2.93603515625,2.93603515625,0.0,2.93603515625,0.0,0.0,0.0,False
session_023,3,session_023_turn_003,kivi_2bit_residual32,resident,2.066162109375,8.218505859375,6.15234375,8.218505859375,0.0,0.0,0.0,False
session_027,0,session_027_turn_000,kivi_2bit_residual32,resident,1.1484375,4.08447265625,2.93603515625,4.08447265625,0.0,0.0,0.0,False
