action_profile,audit_rate,backend_name,budget_hit,candidate_safe_count,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,drift_state,epsilon,error,evicted_kv_mib,exact,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,pred_loss,quality_loss,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,safe,session_id,task,ttft_ms,turn_index
full_gpu,,measured_replay,True,,,,,,,,,,8691.11328125,True,,5000.0,5000.0,0.0,,,4970.6173781812195,medium,True,True,,False,,4351.92138671875,False,full_lru,,0.0,1303.6669921875,full precision exact profile,0.0,,,,session_064_turn_001,0.0,0.0,0.0,3027.4603515625,,,session_064,chat,4408.1508312881,1
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,8133.938467240333,long,True,True,,False,,4538.25927734375,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_064_turn_002,0.0,0.0,0.0,6069.349999999999,,,session_064,chat,7611.584482824802,2
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,11268.351049697398,long,True,True,,False,,4743.66455078125,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_064_turn_003,0.0,0.0,0.0,9106.099023437499,,,session_064,chat,10748.28250480294,3
full_gpu,,measured_replay,True,,,,,,,,,,8691.11328125,True,,5000.0,5000.0,0.0,,,1962.747214436531,medium,True,True,,False,,4382.53466796875,False,full_lru,,0.0,1303.6669921875,full precision exact profile,0.0,,,,session_065_turn_000,0.0,0.0,0.0,0.0,,,session_065,chat,1408.5480739176273,0
full_gpu,,measured_replay,True,,,,,,,,,,8696.61328125,True,,5000.0,5000.0,0.0,,,1877.8481139659882,short,True,True,,False,,4329.56201171875,False,full_lru,,0.0,1304.4919921875,full precision exact profile,0.0,,,,session_066_turn_000,0.0,0.0,0.0,0.0,,,session_066,chat,1368.521726769209,0
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,5316.5556855082505,long,True,True,,False,,4856.28271484375,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_066_turn_001,0.0,0.0,0.0,3043.8146484374997,,,session_066,chat,4773.130576270818,1
full_gpu,,measured_replay,True,,,,,,,,,,8696.61328125,True,,5000.0,5000.0,0.0,,,1909.3788294911385,short,True,True,,False,,4303.31005859375,False,full_lru,,0.0,1304.4919921875,full precision exact profile,0.0,,,,session_067_turn_000,0.0,0.0,0.0,0.0,,,session_067,chat,1359.1912529289723,0
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,5079.749002265929,long,True,True,,False,,4558.22802734375,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_067_turn_001,0.0,0.0,0.0,3043.8146484374997,,,session_067,chat,4555.249924916028,1
full_gpu,,measured_replay,True,,,,,,,,,,8696.61328125,True,,5000.0,5000.0,0.0,,,1880.368462842703,short,True,True,,False,,4316.02490234375,False,full_lru,,0.0,1304.4919921875,full precision exact profile,0.0,,,,session_068_turn_000,0.0,0.0,0.0,0.0,,,session_068,chat,1362.658581775427,0
full_gpu,,measured_replay,True,,,,,,,,,,8691.11328125,True,,5000.0,5000.0,0.0,,,1900.2484065294266,short,True,True,,False,,4289.55810546875,False,full_lru,,0.0,1303.6669921875,full precision exact profile,0.0,,,,session_069_turn_000,0.0,0.0,0.0,0.0,,,session_069,chat,1344.9148815870285,0
full_gpu,,measured_replay,True,,,,,,,,,,8691.11328125,True,,5000.0,5000.0,0.0,,,5039.0588618814945,medium,True,True,,False,,4483.55029296875,False,full_lru,,0.0,1303.6669921875,full precision exact profile,0.0,,,,session_069_turn_001,0.0,0.0,0.0,3041.8896484375,,,session_069,chat,4513.181985914707,1
full_gpu,,measured_replay,True,,,,,,,,,,8691.11328125,True,,5000.0,5000.0,0.0,,,1924.0703229606152,short,True,True,,False,,4299.07177734375,False,full_lru,,0.0,1303.6669921875,full precision exact profile,0.0,,,,session_070_turn_000,0.0,0.0,0.0,0.0,,,session_070,chat,1357.541175633669,0
full_gpu,,measured_replay,True,,,,,,,,,,8691.11328125,True,,5000.0,5000.0,0.0,,,4953.538899868727,short,True,True,,False,,4335.15185546875,False,full_lru,,0.0,1303.6669921875,full precision exact profile,0.0,,,,session_070_turn_001,0.0,0.0,0.0,3041.8896484375,,,session_070,chat,4411.672366410494,1
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,8113.485099434853,medium,True,True,,False,,4491.44677734375,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_070_turn_002,0.0,0.0,0.0,6083.779296875,,,session_070,chat,7584.976019024849,2
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,4226.230173021555,short,True,True,,False,,4342.25537109375,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_071_turn_000,0.0,0.0,0.0,0.0,,,session_071,chat,3653.8539665043354,0
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,1871.002929866314,short,True,True,,False,,4300.88818359375,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_072_turn_000,0.0,0.0,0.0,0.0,,,session_072,chat,1355.5794606208801,0
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,1858.4454046785831,short,True,True,,False,,4288.17333984375,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_073_turn_000,0.0,0.0,0.0,0.0,,,session_073,chat,1339.8440057635307,0
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,5043.85180965066,medium,True,True,,False,,4490.83935546875,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_073_turn_001,0.0,0.0,0.0,3036.7490234375,,,session_073,chat,4521.802319288254,1
full_gpu,,measured_replay,True,,,,,,,,,,8676.42578125,True,,5000.0,5000.0,0.0,,,1898.135291993618,short,True,True,,False,,4302.70458984375,False,full_lru,,0.0,1301.4638671875,full precision exact profile,0.0,,,,session_074_turn_000,0.0,0.0,0.0,0.0,,,session_074,chat,1354.1808115541935,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,3701.79296875,True,exact fallback,5000.0,5000.0,5000.0,,,3541.4529388308524,short,True,True,,False,,4291.20068359375,True,static_best,0.0,0.0,555.2689453125,static_best,0.0,,,,session_038_turn_000,5000.0,0.0,5000.0,0.0,0.0,True,session_038,chat,3019.2719792485236,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,3701.79296875,True,exact fallback,5000.0,5000.0,5000.0,,,2572.6248800456524,medium,True,True,,False,,4463.25341796875,True,static_best,0.0,0.0,555.2689453125,static_best,0.0,,,,session_038_turn_001,5000.0,0.0,5000.0,1295.6275390624999,0.0,True,session_038,chat,2043.3642930984497,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,3701.79296875,True,exact fallback,5000.0,5000.0,5000.0,,,3910.463608974218,medium,True,True,,False,,4580.09716796875,True,static_best,0.0,0.0,555.2689453125,static_best,0.0,,,,session_038_turn_002,5000.0,0.0,5000.0,2591.2550781249997,0.0,True,session_038,chat,3370.39499002099,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,3701.79296875,True,exact fallback,5000.0,5000.0,5000.0,,,5489.801262694597,long,True,True,,False,,4916.22216796875,True,static_best,0.0,0.0,555.2689453125,static_best,0.0,,,,session_038_turn_003,5000.0,0.0,5000.0,3886.8826171875,0.0,True,session_038,chat,4950.775680321455,3
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,13701.79296875,True,exact fallback,5000.0,5000.0,0.0,,,1208.6124775469302,medium,True,True,,False,,4409.26318359375,True,static_best,0.0,0.0,555.2689453125,static_best,0.0,,,,session_039_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_039,chat,667.3008782327175,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,7315.746354746818,medium,True,True,,False,,4446.51513671875,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_039_turn_001,0.0,0.0,0.0,3045.6275390624996,0.0,True,session_039,chat,6785.272440749406,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8701.79296875,True,exact fallback,5000.0,5000.0,0.0,,,8302.883247053624,long,True,True,,False,,4800.66650390625,True,static_best,0.0,0.0,1305.2689453125,static_best,0.0,,,,session_039_turn_002,0.0,0.0,0.0,6071.1669921875,0.0,True,session_039,chat,7760.156201338768,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8701.79296875,True,exact fallback,5000.0,5000.0,0.0,,,1911.9036143183707,short,True,True,,False,,4314.81396484375,True,static_best,0.0,0.0,1305.2689453125,static_best,0.0,,,,session_040_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_040,chat,1363.1970716178416,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8701.79296875,True,exact fallback,5000.0,5000.0,0.0,,,5289.776816189289,long,True,True,,False,,4810.49462890625,True,static_best,0.0,0.0,1305.2689453125,static_best,0.0,,,,session_040_turn_001,0.0,0.0,0.0,3045.6275390624996,0.0,True,session_040,chat,4749.182745039463,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8701.79296875,True,exact fallback,5000.0,5000.0,0.0,,,1882.5189528524875,short,True,True,,False,,4289.55810546875,True,static_best,0.0,0.0,1305.2689453125,static_best,0.0,,,,session_041_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_041,chat,1343.9364229798316,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,4973.70036958456,medium,True,True,,False,,4386.78662109375,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_041_turn_001,0.0,0.0,0.0,3045.6275390624996,0.0,True,session_041,chat,4450.002799618243,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,8098.339082533121,medium,True,True,,False,,4523.97412109375,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_041_turn_002,0.0,0.0,0.0,6071.1669921875,0.0,True,session_041,chat,7579.466143482923,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,11228.410743951796,long,True,True,,False,,4653.16748046875,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_041_turn_003,0.0,0.0,0.0,9096.706445312499,0.0,True,session_041,chat,10713.549499243496,3
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8701.79296875,True,exact fallback,5000.0,5000.0,0.0,,,1872.9772066235541,short,True,True,,False,,4293.01708984375,True,static_best,0.0,0.0,1305.2689453125,static_best,0.0,,,,session_042_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_042,chat,1342.7699749827384,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,4996.064416009187,medium,True,True,,False,,4429.48583984375,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_042_turn_001,0.0,0.0,0.0,3045.6275390624996,0.0,True,session_042,chat,4471.0630242407315,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,8257.34339081645,long,True,True,,False,,4715.27880859375,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_042_turn_002,0.0,0.0,0.0,6071.1669921875,0.0,True,session_042,chat,7719.729469949007,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,1859.23528098464,short,True,True,,False,,4290.59521484375,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_043_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_043,chat,1334.2692422211169,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,4981.701372122765,medium,True,True,,False,,4386.17919921875,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_043_turn_001,0.0,0.0,0.0,3025.539453125,0.0,True,session_043,chat,4420.362686669827,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,8085.558510816097,medium,True,True,,False,,4485.97998046875,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_043_turn_002,0.0,0.0,0.0,6052.478906249999,0.0,True,session_043,chat,7516.080848371982,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,11210.37580436468,long,True,True,,False,,4681.11865234375,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_043_turn_003,0.0,0.0,0.0,9079.418359374999,0.0,True,session_043,chat,10702.166676431892,3
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,1859.5074879467486,short,True,True,,False,,4293.62255859375,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_044_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_044,chat,1347.637789183855,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,5078.160868889094,medium,True,True,,False,,4511.24462890625,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_044_turn_001,0.0,0.0,0.0,3025.539453125,0.0,True,session_044,chat,4510.375710135699,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,10609.909940010308,long,True,True,,False,,4693.48779296875,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_044_turn_002,0.0,0.0,0.0,6052.478906249999,0.0,True,session_044,chat,10040.50102034807,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8644.3984375,True,exact fallback,5000.0,5000.0,0.0,,,1840.6446407079695,short,True,True,,False,,4284.88037109375,True,static_best,0.0,0.0,1296.6597656249999,static_best,0.0,,,,session_045_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_045,chat,1331.6561224400996,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,4949.8645457685,short,True,True,,False,,4302.09912109375,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_045_turn_001,0.0,0.0,0.0,3025.539453125,0.0,True,session_045,chat,4376.4639514744285,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,8117.517680370807,medium,True,True,,False,,4371.17724609375,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_045_turn_002,0.0,0.0,0.0,6052.478906249999,0.0,True,session_045,chat,7460.9474357903,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,11261.101064926384,medium,True,True,,False,,4522.11083984375,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_045_turn_003,0.0,0.0,0.0,9081.06171875,0.0,True,session_045,chat,10594.583471959828,3
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,14266.047833412886,long,True,True,,False,,4631.12255859375,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_045_turn_004,0.0,0.0,0.0,12109.64453125,0.0,True,session_045,chat,13693.563004881144,4
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,1907.2985713779926,short,True,True,,False,,4293.01708984375,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_046_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_046,chat,1339.560824394226,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,5065.069788593054,medium,True,True,,False,,4368.07177734375,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_046_turn_001,0.0,0.0,0.0,3026.939453125,0.0,True,session_046,chat,4422.984437543154,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,10223.565654134749,medium,True,True,,False,,4450.20654296875,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_046_turn_002,0.0,0.0,0.0,6055.522265625,0.0,True,session_046,chat,9698.041324740647,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,11176.475004154443,long,True,True,,False,,4577.06005859375,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_046_turn_003,0.0,0.0,0.0,9073.40546875,0.0,True,session_046,chat,10602.914047288894,3
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,14323.72957690358,long,True,True,,False,,4696.64599609375,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_046_turn_004,0.0,0.0,0.0,12100.344921875,0.0,True,session_046,chat,13735.208804148435,4
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,2008.3656744003295,medium,True,True,,False,,4468.36279296875,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_047_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_047,chat,1472.859995895624,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8648.3984375,True,exact fallback,5000.0,5000.0,0.0,,,1927.940691769123,short,True,True,,False,,4298.46630859375,True,static_best,0.0,0.0,1297.259765625,static_best,0.0,,,,session_048_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_048,chat,1350.6436040103436,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,5118.06793885827,medium,True,True,,False,,4626.87060546875,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_048_turn_001,0.0,0.0,0.0,3026.939453125,0.0,True,session_048,chat,4582.908719801902,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,4316.072322386503,short,True,True,,False,,4289.58349609375,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_049_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_049,chat,3657.5494966983797,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,4977.743264025449,medium,True,True,,False,,4385.57177734375,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_049_turn_001,0.0,0.0,0.0,3028.5828125,0.0,True,session_049,chat,4419.84637427926,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8642.2890625,True,exact fallback,5000.0,5000.0,0.0,,,8062.409322333335,medium,True,True,,False,,4485.37255859375,True,static_best,0.0,0.0,1296.3433593749999,static_best,0.0,,,,session_049_turn_002,0.0,0.0,0.0,6046.466015624999,0.0,True,session_049,chat,7509.615651887654,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8642.2890625,True,exact fallback,5000.0,5000.0,0.0,,,11134.575287926196,medium,True,True,,False,,4541.98583984375,True,static_best,0.0,0.0,1296.3433593749999,static_best,0.0,,,,session_049_turn_003,0.0,0.0,0.0,9071.2671875,0.0,True,session_049,chat,10581.84833370447,3
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,14375.275574046373,long,True,True,,False,,4611.68505859375,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_049_turn_004,0.0,0.0,0.0,12096.068359375,0.0,True,session_049,chat,13693.154468554258,4
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,17347.614791810513,long,True,True,,False,,4652.81982421875,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_049_turn_005,0.0,0.0,0.0,15124.651171874999,0.0,True,session_049,chat,16701.779753535986,5
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,2006.6534280359745,short,True,True,,False,,4287.48193359375,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_050_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_050,chat,1347.7828576743602,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8642.2890625,True,exact fallback,5000.0,5000.0,0.0,,,4935.21645707488,medium,True,True,,False,,4361.23779296875,True,static_best,0.0,0.0,1296.3433593749999,static_best,0.0,,,,session_050_turn_001,0.0,0.0,0.0,3028.5828125,0.0,True,session_050,chat,4398.756489580869,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8649.88671875,True,exact fallback,5000.0,5000.0,0.0,,,8222.344588649272,medium,True,True,,False,,4464.11083984375,True,static_best,0.0,0.0,1297.4830078124999,static_best,0.0,,,,session_050_turn_002,0.0,0.0,0.0,6053.383984374999,0.0,True,session_050,chat,7543.853201133012,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8649.88671875,True,exact fallback,5000.0,5000.0,0.0,,,11243.363004314899,medium,True,True,,False,,4544.47021484375,True,static_best,0.0,0.0,1297.4830078124999,static_best,0.0,,,,session_050_turn_003,0.0,0.0,0.0,9080.8443359375,0.0,True,session_050,chat,10591.217041152715,3
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,14357.693497705459,long,True,True,,False,,4632.94482421875,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_050_turn_004,0.0,0.0,0.0,12108.3046875,0.0,True,session_050,chat,13705.66393123865,4
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,17340.722408539055,long,True,True,,False,,4739.42529296875,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_050_turn_005,0.0,0.0,0.0,15136.887499999999,0.0,True,session_050,chat,16794.84648669362,5
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,1980.2693873226642,short,True,True,,False,,4284.29052734375,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_051_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_051,chat,1339.4894338726997,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8649.88671875,True,exact fallback,5000.0,5000.0,0.0,,,5088.087104862928,medium,True,True,,False,,4401.97314453125,True,static_best,0.0,0.0,1297.4830078124999,static_best,0.0,,,,session_051_turn_001,0.0,0.0,0.0,3028.5828125,0.0,True,session_051,chat,4426.8145939767355,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,8218.115381610392,long,True,True,,False,,4750.90771484375,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_051_turn_002,0.0,0.0,0.0,6056.043164062499,0.0,True,session_051,chat,7696.983989042043,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8653.09375,True,exact fallback,5000.0,5000.0,0.0,,,2047.092869836092,short,True,True,,False,,4310.57568359375,True,static_best,0.0,0.0,1297.9640625,static_best,0.0,,,,session_052_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_052,chat,1357.5672506868839,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8696.61328125,True,exact fallback,5000.0,5000.0,0.0,,,7367.405172729492,medium,True,True,,False,,4488.40966796875,True,static_best,0.0,0.0,1304.4919921875,static_best,0.0,,,,session_052_turn_001,0.0,0.0,0.0,3028.5828125,0.0,True,session_052,chat,6821.971476370096,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,8158.406492555141,long,True,True,,False,,4628.08544921875,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_052_turn_002,0.0,0.0,0.0,6072.3974609375,0.0,True,session_052,chat,7636.001691454649,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,1920.5804900169371,short,True,True,,False,,4355.02685546875,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_053_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_053,chat,1369.498307341337,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8642.2890625,True,exact fallback,5000.0,5000.0,0.0,,,7505.280761390924,long,True,True,,False,,4819.94091796875,True,static_best,0.0,0.0,1296.3433593749999,static_best,0.0,,,,session_053_turn_001,0.0,0.0,0.0,3017.883203125,0.0,True,session_053,chat,6963.834232062101,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,1851.6706176936625,short,True,True,,False,,4287.56787109375,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_054_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_054,chat,1331.966704213619,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8696.61328125,True,exact fallback,5000.0,5000.0,0.0,,,5012.457197743654,medium,True,True,,False,,4502.98779296875,True,static_best,0.0,0.0,1304.4919921875,static_best,0.0,,,,session_054_turn_001,0.0,0.0,0.0,3017.883203125,0.0,True,session_054,chat,4496.080761986971,1
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8642.2890625,True,exact fallback,5000.0,5000.0,0.0,,,8230.737454164027,long,True,True,,False,,4745.37939453125,True,static_best,0.0,0.0,1296.3433593749999,static_best,0.0,,,,session_054_turn_002,0.0,0.0,0.0,6061.6978515625,0.0,True,session_054,chat,7700.308854597806,2
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8622.5234375,True,exact fallback,5000.0,5000.0,0.0,,,1841.497285747528,short,True,True,,False,,4284.88037109375,True,static_best,0.0,0.0,1293.3785156249999,static_best,0.0,,,,session_055_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_055,chat,1329.0530019342898,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8642.2890625,True,exact fallback,5000.0,5000.0,0.0,,,1857.6048121094702,short,True,True,,False,,4287.33154296875,True,static_best,0.0,0.0,1296.3433593749999,static_best,0.0,,,,session_056_turn_000,0.0,0.0,0.0,0.0,0.0,True,session_056,chat,1333.606920415163,0
full_gpu,,measured_replay,True,,,,,,0.05,,0.05,,8696.61328125,True,exact fallback,5000.0,5000.0,0.0,,,5175.962249386311,medium,True,True,,False,,4708.44677734375,True,static_best,0.0,0.0,1304.4919921875,static_best,0.0,,,,session_056_turn_001,0.0,0.0,0.0,3024.801171875,0.0,True,session_056,chat,4644.977329868078,1
