action_profile,active_session_count,audit_rate,audit_selected,backend_budget_hit,backend_name,budget_hit,candidate_safe_count,config,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,diagnostic_only,drift_state,epsilon,error,evicted_kv_mib,exact,extra_warm_profile,extra_warm_profile_success,extra_worker_cuda_visible_devices,extra_worker_device_strategy,extra_worker_generation,extra_worker_mode,extra_worker_model_load_ms,extra_worker_pid,extra_worker_startup_ms,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,observed_quality_loss,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,policy_budget_filtered,pred_loss,predicted_quality_loss,primary_profile,quality_estimate,quality_loss,quality_status,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,run_dir,safe,safety_reason,session_id,task,ttft_ms,turn_index,violation_status
full_gpu,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,,True,,,,0,True,full_gpu,True,,balanced_two_gpu,1,persistent,28727.378493873402,39103,32581.12739911303,,inf,36.1484375,12.0859375,12.0859375,2.40625,1547.1837730146945,unknown,True,,True,,False,,15114.087890625,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-003-turn-3,12.0859375,9.6796875,12.0859375,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,,,hybrid-session-003,summary,103.0699210241437,3,risk_evidence_insufficient
full_gpu,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,,True,,,,0,True,full_gpu,True,,balanced_two_gpu,1,persistent,28727.378493873402,39103,32581.12739911303,,inf,38.609375,13.3984375,13.3984375,2.4609375,1524.4955269154161,unknown,True,,True,,False,,15120.01123046875,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-004-turn-3,13.3984375,10.9375,13.3984375,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,,,hybrid-session-004,qa,97.53729403018951,3,risk_evidence_insufficient
full_gpu,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,,True,,,,0,True,full_gpu,True,,balanced_two_gpu,1,persistent,28727.378493873402,39103,32581.12739911303,,inf,40.796875,15.3125,15.3125,2.1875,1258.943807799369,unknown,True,,True,,False,,15114.92333984375,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-002-turn-4,15.3125,13.125,15.3125,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,,,hybrid-session-002,qa,107.53844399005175,4,risk_evidence_insufficient
full_gpu,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,,True,,,,0,True,full_gpu,True,,balanced_two_gpu,1,persistent,28727.378493873402,39103,32581.12739911303,,inf,42.984375,14.2734375,14.2734375,2.1875,1507.564689964056,unknown,True,,True,,False,,15117.10498046875,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-003-turn-4,14.2734375,12.0859375,14.2734375,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,,,hybrid-session-003,summary,91.5748740080744,4,risk_evidence_insufficient
full_gpu,3.0,0.1,True,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,,True,,,,0,True,full_gpu,True,,balanced_two_gpu,1,persistent,28727.378493873402,39103,32581.12739911303,,inf,45.171875,15.5859375,15.5859375,2.1875,1549.2308491375297,unknown,True,0.0,True,,False,,15119.298828125,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-004-turn-4,15.5859375,13.3984375,15.5859375,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,,,hybrid-session-004,qa,108.26286091469228,4,risk_evidence_insufficient
kivi_4bit_residual64,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,2.078125,2.078125,2.078125,2.078125,5272.666302975267,unknown,True,,True,,False,,15070.54150390625,True,static_best,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-002-turn-0,2.078125,0.0,2.078125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-002,chat,3838.4588879998773,0,risk_evidence_insufficient
kivi_4bit_residual64,2.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,3.5546875,1.4765625,1.4765625,1.4765625,1685.0370219908655,unknown,True,,True,,False,,15055.19384765625,True,static_best,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-003-turn-0,1.4765625,0.0,1.4765625,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,chat,119.09783887676895,0,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,5.3046875,1.75,1.75,1.75,1322.9264339897782,unknown,True,,True,,False,,15063.70947265625,True,static_best,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-0,1.75,0.0,1.75,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-004,chat,106.60575097426772,0,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,5.774658203125,2.548095703125,2.548095703125,0.469970703125,4983.472555875778,unknown,True,,True,,False,,15066.97216796875,True,static_best,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-002-turn-1,2.548095703125,2.078125,2.548095703125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-002,chat,117.9295708425343,1,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,7.196533203125,2.8984375,2.8984375,1.421875,1701.8077138345689,unknown,True,,True,,False,,15057.69189453125,True,static_best,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-003-turn-1,2.8984375,1.4765625,2.8984375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,chat,111.91394901834428,1,risk_evidence_insufficient
