section,name,ok,error,diagnostic_output,session_trace_output,failures,config,run_dir,visual_outputs,visual_error,profile_rows,policy_rows,epsilon,delta,memory_budget_mib,count,ok_count,measured_count,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_peak_memory_mib,p95_peak_memory_mib,mean_kv_cache_memory_mib,p95_kv_cache_memory_mib,mean_global_resident_kv_mib,p95_global_resident_kv_mib,mean_quality_loss,p50_quality_loss,p95_quality_loss,p99_quality_loss,cvar_quality_loss,violation_rate,delta_slack,worst_group_violation,safe_ratio,fallback_ratio,exact_fallback_ratio,exact_action_ratio,lossy_action_ratio,unique_action_count,identical_to_full_lru,unsafe_action_count,candidate_safe_count,action_distribution,has_h0_tail_metrics,has_h1_coverage_metrics,has_h2_lite_benefit_metrics,deployable_baseline_names,experiment_type,backend_events_applicable,backend_semantics_status,backend_not_applicable_reason,session_reuse_evidence,global_resident_evolution,backend_event_evidence
experiment,pilot-smoke-measured,False,profile 运行失败: request=qa-session-000-turn0__pressure_r1_c1 profile=kivi_4bit_residual16 measured=False ok=False error=KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError:  path=out/20260811_185519_pilot_session_trace/profile_tables/pilot_session_trace_measured_profiles.csv,out/20260811_185519_pilot_session_trace/profile_tables/pilot_session_trace_measured_profiles_failed_chunks.csv,out/20260811_185519_pilot_session_trace/session_traces/pilot_session_trace_pressure_trace.csv,"[{""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-000-turn0__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-000-turn0__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-000-turn1__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-000-turn1__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-000-turn2__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-000-turn2__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-001-turn0__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-001-turn0__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-001-turn1__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-001-turn1__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-001-turn2__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-001-turn2__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-002-turn0__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-002-turn0__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-002-turn1__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-002-turn1__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-002-turn2__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-002-turn2__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-003-turn0__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-003-turn0__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-003-turn1__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-003-turn1__pressure_r1_c2""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-003-turn2__pressure_r1_c1""}, {""adapter"": ""kivi"", ""env"": ""edgekv-kivi"", ""error"": ""KIVI proof/runtime failed (kivi_4bit_residual16): AssertionError: "", ""measured"": false, ""ok"": false, ""profile"": ""kivi_4bit_residual16"", ""request_id"": ""qa-session-003-turn2__pressure_r1_c2""}]",configs/pilot_session_trace.yaml,out/20260811_185519_pilot_session_trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,[],,,,,False,False,False
