section,name,ok,error,diagnostic_output,session_trace_output,trace_semantics_gate_output,risk_signal_gate_output,policy_comparison_status,failures,config,run_dir,visual_outputs,visual_error,profile_rows,policy_rows,epsilon,delta,memory_budget_mib,count,ok_count,measured_count,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_peak_memory_mib,p95_peak_memory_mib,mean_kv_cache_memory_mib,p95_kv_cache_memory_mib,mean_global_resident_kv_mib,p95_global_resident_kv_mib,mean_quality_loss,p50_quality_loss,p95_quality_loss,p99_quality_loss,cvar_quality_loss,violation_rate,delta_slack,worst_group_violation,safe_ratio,fallback_ratio,exact_fallback_ratio,exact_action_ratio,lossy_action_ratio,unique_action_count,identical_to_full_lru,unsafe_action_count,candidate_safe_count,action_distribution,has_h0_tail_metrics,has_h1_coverage_metrics,has_h2_lite_benefit_metrics,deployable_baseline_names,experiment_type,backend_events_applicable,backend_semantics_status,backend_not_applicable_reason,session_reuse_evidence,global_resident_evolution,backend_event_evidence
experiment,pilot-smoke-measured,False,baseline_session 要求至少两个交错 session,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/diagnostic_session27_supervisor_single_20260905_124503/batch_outputs/batch020/session_traces/diagnostic_session27_trace.csv,,,,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/diagnostic_session27_supervisor_single_20260905_124503/configs/batch020.yaml,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/diagnostic_session27_supervisor_single_20260905_124503/batch_outputs/batch020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,[],baseline_session,,,,False,False,False
