action_profile,active_session_count,audit_rate,audit_selected,backend_budget_hit,backend_name,budget_hit,candidate_safe_count,config,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,diagnostic_only,drift_state,epsilon,error,evicted_kv_mib,exact,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,observed_quality_loss,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,policy_budget_filtered,pred_loss,predicted_quality_loss,primary_profile,quality_estimate,quality_loss,quality_status,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,run_dir,safe,safety_reason,session_id,task,ttft_ms,turn_index,violation_status
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,,True,,,,0,True,,20.302734375,2.625,2.625,2.625,2.625,42390.987668037415,unknown,True,,True,,False,,15086.05712890625,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-016-turn-0,2.625,0.0,2.625,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,,,hybrid-session-016,chat,41259.77461397648,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,,True,,,,0,True,,20.302734375,4.1015625,4.1015625,4.1015625,1.4765625,1372.05761205405,unknown,True,,True,,False,,15055.74169921875,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-016-turn-1,4.1015625,2.625,4.1015625,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,,,hybrid-session-016,chat,99.94884207844734,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,,True,,,,0,True,,20.302734375,10.609375,10.609375,10.609375,6.5078125,1563.6969360057265,unknown,True,,True,,False,,15197.8203125,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-016-turn-2,10.609375,4.1015625,10.609375,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,,,hybrid-session-016,qa,128.72490007430315,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,,True,,,,0,True,,20.302734375,13.0703125,13.0703125,13.0703125,2.4609375,1521.6514968778938,unknown,True,,True,,False,,15094.470703125,False,full_lru,True,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-016-turn-3,13.0703125,10.609375,13.0703125,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,,,hybrid-session-016,qa,108.33983705379069,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,,True,,,,0,True,,20.302734375,15.2578125,15.2578125,15.2578125,2.1875,1298.0515479575843,unknown,True,,True,,False,,15089.3828125,False,full_lru,True,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-016-turn-4,15.2578125,13.0703125,15.2578125,0.0,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,,,hybrid-session-016,qa,105.66190094687045,4,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,0.05,True,,0.05,,0,True,,20.302734375,2.625,2.625,2.625,2.625,41065.98884797096,unknown,True,,True,,False,,15086.05712890625,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-016-turn-0,2.625,0.0,2.625,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,True,exact fallback,hybrid-session-016,chat,39950.08858687617,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,0.05,True,,0.05,,0,True,,20.302734375,4.1015625,4.1015625,4.1015625,1.4765625,1547.979415860027,unknown,True,,True,,False,,15055.74169921875,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-016-turn-1,4.1015625,2.625,4.1015625,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,True,exact fallback,hybrid-session-016,chat,104.65526580810547,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,0.05,True,,0.05,,0,True,,20.302734375,10.609375,10.609375,10.609375,6.5078125,1556.834630900994,unknown,True,,True,,False,,15197.8203125,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-016-turn-2,10.609375,4.1015625,10.609375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,True,exact fallback,hybrid-session-016,qa,125.04566088318825,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,0.05,True,,0.05,,0,True,,20.302734375,13.0703125,13.0703125,13.0703125,2.4609375,1542.2699181362987,unknown,True,,True,,False,,15094.470703125,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-016-turn-3,13.0703125,10.609375,13.0703125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,True,exact fallback,hybrid-session-016,qa,96.72622312791646,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/configs/batch007.yaml,,,,,0.05,True,,0.05,,0,True,,20.302734375,15.2578125,15.2578125,15.2578125,2.1875,1386.9132059626281,unknown,True,,True,,False,,15089.3828125,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-016-turn-4,15.2578125,13.0703125,15.2578125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV-exclude-batch7/out/session_exlude_batch7/batch_outputs/batch007,True,exact fallback,hybrid-session-016,qa,99.7886669356376,4,risk_evidence_insufficient
