config,run_dir,policy,memory_budget_mib,epsilon,delta,mean_quality_loss,p50_quality_loss,p95_quality_loss,p99_quality_loss,cvar_quality_loss,violation_rate,worst_group_violation,delta_slack,safe_ratio,risk_upper_mean,pred_loss_mean,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_peak_memory_mib,p95_peak_memory_mib,mean_kv_cache_memory_mib,p95_kv_cache_memory_mib,fallback_ratio,exact_fallback_ratio,exact_action_ratio,lossy_action_ratio,candidate_safe_count,controller_overhead_ms,controller_qrp_ms,controller_cg_ms,controller_stc_ms,oracle_cost_ms,optimality_gap,audit_rate,action_distribution
configs/pilot_50.yaml,out/manual_total_summary,full_lru,5000.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,,468.7472227215767,298.9431992173195,2543.4184297919273,2566.709391772747,4648.67408203125,5081.88330078125,32.90875,70.8203125,0.0,0.0,1.0,0.0,,,,,,,,,"{""full_gpu"": 25}"
configs/pilot_50.yaml,out/manual_total_summary,static_best,5000.0,0.1,0.05,0.029082244297254433,0.0,0.14830214830214827,0.23076923076923084,0.18953568953568956,0.16,0.5,-0.11,0.24,0.14988752118114923,0.045024729694410744,554.3153245747089,359.4547361135483,2406.7088924348354,2587.2599706053734,4627.55419921875,5035.41845703125,6.39927490234375,14.0546875,1.0,0.0,0.0,1.0,,,,,,,,,"{""h2o_heavy10_recent10"": 25}"
configs/pilot_50.yaml,out/manual_total_summary,static_safe,5000.0,0.1,0.05,0.014508937778254677,0.0,0.06401137980085347,0.09851551956815108,0.08126344968450228,0.0,0.0,0.05,0.76,0.11566518176318535,0.024629197750794845,673.2208140194416,378.3455342054367,3746.811430901289,4053.2957278192043,4625.78697265625,5029.51025390625,8.32630859375,15.189453125,1.0,0.0,0.0,1.0,,,,,,,,,"{""kivi_2bit_residual64"": 25}"
configs/pilot_50.yaml,out/manual_total_summary,tailguard,5000.0,0.1,0.05,0.01222673065394229,0.0,0.09851551956815108,0.11363636363636354,0.1060759416022573,0.04,0.16666666666666666,0.010000000000000002,1.0,0.06318679050567595,0.012753353973168215,586.791058331728,298.9431992173195,2587.2599706053734,3746.811430901289,4631.20759765625,5029.51025390625,14.00287109375,37.515625,0.24,0.24,0.24,0.76,3.52,0.1878046989440918,0.16179829835891724,0.011197924613952637,0.18048375844955444,,,,"{""full_gpu"": 6, ""h2o_heavy10_recent10"": 6, ""kivi_2bit_residual64"": 13}"
configs/pilot_50.yaml,out/manual_total_summary,quality_oracle,5000.0,0.1,0.05,0.0018353576248313086,0.0,0.0,0.045883940620782715,0.0018353576248313086,0.0,0.0,0.05,1.0,0.0018353576248313086,0.0018353576248313086,457.0822001993656,298.9431992173195,2275.08382871747,2543.4184297919273,4648.59236328125,5081.88330078125,32.7624609375,70.8203125,0.0,0.0,0.96,0.04,,,,,,0.004590451717376709,,,"{""full_gpu"": 24, ""h2o_heavy20_recent20"": 1}"
configs/pilot_50.yaml,out/manual_total_summary,utility_dynamic,5000.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,468.7472227215767,298.9431992173195,2543.4184297919273,2566.709391772747,4648.67408203125,5081.88330078125,32.90875,70.8203125,1.0,1.0,1.0,0.0,4.52,,,,,,,,"{""full_gpu"": 25}"
configs/pilot_50.yaml,out/manual_total_summary,uncalibrated_dynamic,5000.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,468.7472227215767,298.9431992173195,2543.4184297919273,2566.709391772747,4648.67408203125,5081.88330078125,32.90875,70.8203125,1.0,1.0,1.0,0.0,4.52,,,,,,,,"{""full_gpu"": 25}"
configs/pilot_50.yaml,out/manual_total_summary,full_lru,4900.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,468.7472227215767,298.9431992173195,2543.4184297919273,2566.709391772747,4648.67408203125,5081.88330078125,32.90875,70.8203125,0.0,0.0,1.0,0.0,,,,,,,,,"{""full_gpu"": 25}"
configs/pilot_50.yaml,out/manual_total_summary,static_best,4900.0,0.1,0.1,0.029082244297254433,0.0,0.14830214830214827,0.23076923076923084,0.18953568953568956,0.16,0.5,-0.06,0.24,0.14988752118114923,0.045024729694410744,554.3153245747089,359.4547361135483,2406.7088924348354,2587.2599706053734,4627.55419921875,5035.41845703125,6.39927490234375,14.0546875,1.0,0.0,0.0,1.0,,,,,,,,,"{""h2o_heavy10_recent10"": 25}"
configs/pilot_50.yaml,out/manual_total_summary,static_safe,4900.0,0.1,0.1,0.014508937778254677,0.0,0.06401137980085347,0.09851551956815108,0.08126344968450228,0.0,0.0,0.1,0.76,0.11566518176318535,0.024629197750794845,673.2208140194416,378.3455342054367,3746.811430901289,4053.2957278192043,4625.78697265625,5029.51025390625,8.32630859375,15.189453125,1.0,0.0,0.0,1.0,,,,,,,,,"{""kivi_2bit_residual64"": 25}"
configs/pilot_50.yaml,out/manual_total_summary,tailguard,4900.0,0.1,0.1,0.01222673065394229,0.0,0.09851551956815108,0.11363636363636354,0.1060759416022573,0.04,0.16666666666666666,0.060000000000000005,1.0,0.06318679050567595,0.012753353973168215,586.791058331728,298.9431992173195,2587.2599706053734,3746.811430901289,4631.20759765625,5029.51025390625,14.00287109375,37.515625,0.24,0.24,0.24,0.76,3.52,0.18757328391075134,0.16224250197410583,0.01058146357536316,0.18031492829322815,,,,"{""full_gpu"": 6, ""h2o_heavy10_recent10"": 6, ""kivi_2bit_residual64"": 13}"
